segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,660.9997,,,,,,,,
second_threshold,661.9997,,,,,,,,
second_threshold,662.9997,,,,,,,,
second_threshold,663.9997,,,,,,,,
second_threshold,664.9997,,,,,,,,
second_threshold,665.9997,,,,,,,,
second_threshold,666.9997,,,,,,,,
second_threshold,667.9997,,,,,,,,
second_threshold,668.9997,,,,,,,,
second_threshold,669.9997,,,,,,,,
second_threshold,670.9997,,,,,,,,
second_threshold,671.9997,,,,,,,,
second_threshold,672.9997,,,,,,,,
second_threshold,673.9997,,,,,,,,
second_threshold,674.9997,,,,,,,,
second_threshold,675.9997,,,,,,,,
second_threshold,676.9997,,,,,,,,
second_threshold,677.9997,,,,,,,,
second_threshold,678.9997,,,,,,,,
second_threshold,679.9997,,,,,,,,
second_threshold,680.9997,,,,,,,,
second_threshold,681.9997,,,,,,,,
second_threshold,682.9997,,,,,,,,
second_threshold,683.9997,,,,,,,,
second_threshold,684.9997,,,,,,,,
second_threshold,685.9997,,,,,,,,
second_threshold,686.9997,,,,,,,,
second_threshold,687.9997,,,,,,,,
second_threshold,688.9997,,,,,,,,
second_threshold,689.9997,,,,,,,,
second_threshold,690.9997,,,,,,,,
second_threshold,691.9997,,,,,,,,
second_threshold,692.9997,,,,,,,,
second_threshold,693.9997,,,,,,,,
second_threshold,694.9997,,,,,,,,
second_threshold,695.9997,,,,,,,,
second_threshold,696.9997,,,,,,,,
second_threshold,697.9997,,,,,,,,
second_threshold,698.9997,,,,,,,,
second_threshold,699.9997,,,,,,,,
second_threshold,700.9997,,,,,,,,
second_threshold,701.9997,,,,,,,,
second_threshold,702.9997,,,,,,,,
second_threshold,703.9997,,,,,,,,
second_threshold,704.9997,,,,,,,,
second_threshold,705.9997,,,,,,,,
second_threshold,706.9997,,,,,,,,
second_threshold,707.9997,,,,,,,,
second_threshold,708.9997,,,,,,,,
second_threshold,709.9997,,,,,,,,
second_threshold,710.9997,,,,,,,,
second_threshold,711.9997,,,,,,,,
second_threshold,712.9997,,,,,,,,
second_threshold,713.9997,,,,,,,,
second_threshold,714.9997,,,,,,,,
second_threshold,715.9997,,,,,,,,
second_threshold,716.9997,,,,,,,,
second_threshold,717.9997,,,,,,,,
second_threshold,718.9997,,,,,,,,
second_threshold,719.9997,,,,,,,,
VO2max,780.9997,,,,,,,,
VO2max,781.9997,,,,,,,,
VO2max,782.9997,,,,,,,,
VO2max,783.9997,,,,,,,,
VO2max,784.9997,,,,,,,,
VO2max,785.9997,,,,,,,,
VO2max,786.9997,,,,,,,,
VO2max,787.9997,,,,,,,,
VO2max,788.9997,,,,,,,,
VO2max,789.9997,,,,,,,,
VO2max,790.9997,,,,,,,,
VO2max,791.9997,,,,,,,,
VO2max,792.9997,,,,,,,,
VO2max,793.9997,,,,,,,,
VO2max,794.9997,,,,,,,,
VO2max,795.9997,,,,,,,,
VO2max,796.9997,,,,,,,,
VO2max,797.9997,,,,,,,,
VO2max,798.9997,,,,,,,,
VO2max,799.9997,,,,,,,,
VO2max,800.9997,,,,,,,,
VO2max,801.9997,,,,,,,,
VO2max,802.9997,,,,,,,,
VO2max,803.9997,,,,,,,,
VO2max,804.9997,,,,,,,,
VO2max,805.9997,,,,,,,,
VO2max,806.9997,,,,,,,,
VO2max,807.9997,,,,,,,,
VO2max,808.9997,,,,,,,,
VO2max,809.9997,,,,,,,,
VO2max,810.9997,,,,,,,,
VO2max,811.9997,,,,,,,,
VO2max,812.9997,,,,,,,,
VO2max,813.9997,,,,,,,,
VO2max,814.9997,,,,,,,,
VO2max,815.9997,,,,,,,,
VO2max,816.9997,,,,,,,,
VO2max,817.9997,,,,,,,,
VO2max,818.9997,,,,,,,,
VO2max,819.9997,,,,,,,,
VO2max,820.9997,,,,,,,,
VO2max,821.9997,,,,,,,,
VO2max,822.9997,,,,,,,,
VO2max,823.9997,,,,,,,,
VO2max,824.9997,,,,,,,,
VO2max,825.9997,,,,,,,,
VO2max,826.9997,,,,,,,,
VO2max,827.9997,,,,,,,,
VO2max,828.9997,,,,,,,,
VO2max,829.9997,,,,,,,,
VO2max,830.9997,,,,,,,,
VO2max,831.9997,,,,,,,,
VO2max,832.9997,,,,,,,,
VO2max,833.9997,,,,,,,,
VO2max,834.9997,,,,,,,,
VO2max,835.9997,,,,,,,,
VO2max,836.9997,,,,,,,,
VO2max,837.9997,,,,,,,,
VO2max,838.9997,,,,,,,,
VO2max,839.9997,,,,,,,,
