segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300,6.025418269357796e-06,4.690276107192748e-06,1.1495802935826084e-05,8.19945689021077e-06,1.2781432168785838e-05,2.1574927074622067e-05,4.508881694619291e-05,6.7533717142088e-06
second_threshold,301,6.174328892934457e-06,4.574370669747675e-06,1.1439541115048186e-05,8.19823948398655e-06,1.184964133341258e-05,2.3737455286857494e-05,4.539089309173783e-05,6.753471126519023e-06
second_threshold,302,6.206977622025634e-06,4.350821401512798e-06,1.3004773560725608e-05,9.198054675163156e-06,1.2177549194463973e-05,2.5658643281740153e-05,4.606011991812198e-05,6.822161710160609e-06
second_threshold,303,6.281667384933848e-06,4.570085748325282e-06,1.1136905221957222e-05,8.192087482670214e-06,1.2734169319483603e-05,2.385923424703744e-05,4.554535120321995e-05,8.309003403541847e-06
second_threshold,304,6.77463917650272e-06,0.00011654352827494352,1.0565965809728477e-05,9.237237257881083e-06,1.2991599992747425e-05,2.563830021923263e-05,4.613609372957703e-05,1.8013191561838344e-05
second_threshold,305,6.888587380564897e-06,2.800906117224634e-06,1.2518597125688579e-05,1.0097639557150866e-05,1.3389317000099149e-05,2.6291445027399232e-05,4.6117926889704616e-05,1.6100332740449013e-05
second_threshold,306,6.901884425336379e-06,2.544768334944658e-06,1.2154426192523887e-05,9.968617518924052e-06,1.2305779674703795e-05,2.6677593494669597e-05,4.630245573757207e-05,8.839566102204496e-06
second_threshold,307,6.054433610034657e-06,2.6344803966217374e-06,1.2067214393552048e-05,9.156140718597614e-06,1.222521386578531e-05,2.5794076086573596e-05,4.659256827844255e-05,8.243236322339145e-06
second_threshold,308,5.919422332425372e-06,2.7364690814787696e-06,1.1477496924582434e-05,9.1048051312646e-06,1.2317957400245945e-05,2.5839917080587256e-05,4.646820258040346e-05,7.888506695378492e-06
second_threshold,309,6.1272627920948155e-06,2.523142460319893e-06,1.2191483366403992e-05,9.811135349440384e-06,1.2457302098464828e-05,2.5066544109062287e-05,4.726458830105773e-05,7.131682909582393e-06
second_threshold,310,6.22249764567589e-06,2.5642328004150643e-06,1.0634108943200456e-05,9.082691342138145e-06,1.1389333652621169e-05,2.6530110060244157e-05,4.681262063337533e-05,7.011339817157906e-06
second_threshold,311,6.361651814993786e-06,2.5702740824710325e-06,1.1230756422044844e-05,9.566811419599354e-06,1.2518155133804582e-05,2.5162614577762688e-05,4.7266569276044894e-05,6.569544011790988e-06
second_threshold,312,6.2955797621295244e-06,2.5776093713459243e-06,1.1317392365849477e-05,9.079586145612165e-06,1.1658793113104515e-05,2.8975740941674206e-05,4.726212767330751e-05,1.0924937143224734e-05
second_threshold,313,6.907519640014092e-06,2.7145088144035964e-06,1.2478750266240397e-05,1.0247498647006004e-05,1.2893161190787053e-05,2.6995006803509272e-05,4.722231392757842e-05,1.0023673913150508e-05
second_threshold,314,6.683739019456343e-06,2.601582275680766e-06,1.202683254104938e-05,1.026659162291283e-05,1.3589388823760727e-05,2.8652861911102643e-05,4.82495150486018e-05,9.688939780149675e-06
second_threshold,315,6.669634010614216e-06,2.6235007501760456e-06,1.2668032410759836e-05,9.967520482030889e-06,1.2685366060579762e-05,2.6545686694944303e-05,4.77433700763522e-05,9.874910764458678e-06
second_threshold,316,6.6272052573003585e-06,2.5511836015184366e-06,1.0885402987929719e-05,9.179635882324e-06,1.2624147554522865e-05,2.471701653013429e-05,4.8346620969166286e-05,1.063426506870348e-05
second_threshold,317,6.447726208321833e-06,2.6268904112361336e-06,1.154591239859518e-05,8.506672527459532e-06,1.2593408897428244e-05,2.5817396008677707e-05,4.808199773049972e-05,9.748560076405852e-06
second_threshold,318,6.356067806491576e-06,2.6833679439727706e-06,1.2595418189860911e-05,1.0708227099958616e-05,1.335567606854422e-05,2.8332900208039513e-05,4.824453797778095e-05,7.469179510804457e-06
second_threshold,319,5.967908785714304e-06,2.410496026073802e-06,1.0543435756859211e-05,9.39885944240261e-06,1.4044637771248383e-05,2.6625381743198464e-05,4.881962802812259e-05,6.644046963810549e-06
second_threshold,320,5.935089210353856e-06,2.5204006443181297e-06,1.0743576930879747e-05,8.319278593976426e-06,1.3581707618046482e-05,2.7603839974153014e-05,4.8716217115935655e-05,7.1829760091175514e-06
second_threshold,321,5.653507288789051e-06,2.417274574509308e-06,9.801594242871801e-06,8.626474903932355e-06,1.2667119924801849e-05,2.7362651434875498e-05,4.927679548978717e-05,6.87950222480054e-06
second_threshold,322,6.7452442126232995e-06,2.444976158621921e-06,1.8106228533863382e-05,1.0052755057473876e-05,1.255389490776641e-05,2.7560810922722395e-05,4.892338678764812e-05,7.722388623343223e-06
second_threshold,323,6.340248696813417e-06,2.6310613271926806e-06,1.3913538916074888e-05,9.038384733113346e-06,1.3875266601806663e-05,2.813332997905724e-05,4.920218594225012e-05,6.77058307644459e-06
second_threshold,324,6.504268687750964e-06,2.5392998313735253e-06,1.1981902148078757e-05,1.0928631640130651e-05,1.3297188468868143e-05,2.5961278963649982e-05,4.9575600430385986e-05,6.592817926030344e-06
second_threshold,325,6.285561333134404e-06,2.4087144234035212e-06,1.2784652803980751e-05,9.608617022151348e-06,1.2783776357420701e-05,2.5264406192388136e-05,4.9582860569622034e-05,6.842304162196195e-06
second_threshold,326,5.9776217805846145e-06,2.4544065326985025e-06,1.265028496996661e-05,1.0680677020109053e-05,1.279332942506817e-05,2.7706535813203453e-05,5.043371938369278e-05,7.485766952082128e-06
second_threshold,327,5.954154799977089e-06,2.3972826261653126e-06,1.0915457531018146e-05,9.412896057196848e-06,1.3256990933631898e-05,2.731656145360291e-05,4.981901690408754e-05,6.991067858023177e-06
second_threshold,328,5.932934941467844e-06,2.26470621482669e-06,1.1780497421831644e-05,9.645294704850648e-06,1.2437614122353893e-05,2.684760841515121e-05,5.0353941065107714e-05,7.145740219883138e-06
second_threshold,329,6.433698816150762e-06,2.397926965464466e-06,1.4194545811652409e-05,1.0798955262987768e-05,1.2903558002070524e-05,2.515986524880386e-05,5.022279128883052e-05,7.06801505892782e-06
second_threshold,330,6.772903626738539e-06,2.242506111016431e-06,1.4407436056222217e-05,1.0427327799750482e-05,1.2982648303604003e-05,2.7081858799794344e-05,5.052305326483857e-05,7.478219057979934e-06
second_threshold,331,5.768414980491899e-06,2.3347753427256343e-06,1.29849442654718e-05,9.731129806729783e-06,1.4625701959399853e-05,2.8052139093160965e-05,5.104147157616927e-05,6.6142425313886496e-06
second_threshold,332,6.103146635916791e-06,2.4834138538331738e-06,1.3401301582474462e-05,9.883343881151516e-06,1.2075983826733475e-05,3.0825989415778674e-05,5.044293812070975e-05,7.602382145548165e-06
