segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300,7.553216e-06,1.107805e-05,-2.517739e-06,1.225299e-05,-2.299535e-05,-2.853437e-06,-1.846342e-06,-3.7766079999999998e-06
second_threshold,301,7.553216e-06,1.12459e-05,-4.196231e-06,1.258869e-05,-2.299535e-05,-2.853437e-06,-2.18204e-06,-5.874723e-06
second_threshold,302,7.217518e-06,1.12459e-05,-4.196231e-06,1.258869e-05,-2.316319e-05,-2.853437e-06,-2.18204e-06,-4.867628e-06
second_threshold,303,7.217518e-06,1.12459e-05,-4.1962309999999996e-07,1.225299e-05,-2.299535e-05,-2.18204e-06,-1.846342e-06,-1.510643e-06
second_threshold,304,7.217518e-06,1.12459e-05,-2.853437e-06,1.12459e-05,-2.299535e-05,-1.510643e-06,-1.510643e-06,-3.524834e-06
second_threshold,305,7.553216e-06,1.12459e-05,-2.18204e-06,1.19173e-05,-2.299535e-05,-3.021286e-06,-8.392462e-07,-1.510643e-06
second_threshold,306,7.217518e-06,1.12459e-05,-3.2730605e-06,1.225299e-05,-2.265965e-05,-2.18204e-06,-2.18204e-06,-3.356985e-06
second_threshold,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
second_threshold,308,,,,,,,,
second_threshold,309,,,,,,,,
second_threshold,310,,,,,,,,
second_threshold,311,,,,,,,,
second_threshold,312,,,,,,,,
second_threshold,313,,,,,,,,
second_threshold,314,,,,,,,,
second_threshold,315,,,,,,,,
second_threshold,316,,,,,,,,
second_threshold,317,,,,,,,,
second_threshold,318,,,,,,,,
second_threshold,319,,,,,,,,
second_threshold,320,,,,,,,,
second_threshold,321,,,,,,,,
second_threshold,322,,,,,,,,
second_threshold,323,,,,,,,,
second_threshold,324,,,,,,,,
second_threshold,325,,,,,,,,
second_threshold,326,,,,,,,,
second_threshold,327,,,,,,,,
second_threshold,328,,,,,,,,
second_threshold,329,,,,,,,,
second_threshold,330,,,,,,,,
second_threshold,331,,,,,,,,
second_threshold,332,,,,,,,,
second_threshold,333,,,,,,,,
second_threshold,334,,,,,,,,
second_threshold,335,,,,,,,,
second_threshold,336,,,,,,,,
second_threshold,337,,,,,,,,
second_threshold,338,,,,,,,,
second_threshold,339,,,,,,,,
second_threshold,340,,,,,,,,
second_threshold,341,,,,,,,,
second_threshold,342,,,,,,,,
second_threshold,343,,,,,,,,
second_threshold,344,,,,,,,,
second_threshold,345,,,,,,,,
second_threshold,346,,,,,,,,
second_threshold,347,,,,,,,,
second_threshold,348,,,,,,,,
second_threshold,349,,,,,,,,
second_threshold,350,,,,,,,,
second_threshold,351,,,,,,,,
second_threshold,352,,,,,,,,
second_threshold,353,,,,,,,,
second_threshold,354,,,,,,,,
second_threshold,355,,,,,,,,
second_threshold,356,,,,,,,,
second_threshold,357,,,,,,,,
second_threshold,358,,,,,,,,
second_threshold,359,,,,,,,,
vo2max,420,,,,,,,,
vo2max,421,,,,,,,,
vo2max,422,,,,,,,,
vo2max,423,,,,,,,,
vo2max,424,,,,,,,,
vo2max,425,,,,,,,,
vo2max,426,,,,,,,,
vo2max,427,,,,,,,,
vo2max,428,,,,,,,,
vo2max,429,,,,,,,,
vo2max,430,,,,,,,,
vo2max,431,,,,,,,,
vo2max,432,,,,,,,,
vo2max,433,,,,,,,,
