segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300.9992,2.8242263294050285,2.3786643188042227,2.2843064173965706,2.7384300198678675,7.607174577801106,10.998990526348848,2.700956750030943,2.176923020624003
second_threshold,301.9998,3.23939097552757,2.5863144305856425,2.226808243156028,3.2116274253382127,7.1328314944628675,10.305460505169657,2.5998303546301305,2.7952799860135773
second_threshold,302.9995,4.133657636468941,2.888823818113944,3.895297705265433,3.9475368946341396,6.692169675318978,9.806676445920154,2.562024934764912,4.166064696530394
second_threshold,303.9994,2.3219877937634816,2.572312753799207,5.120357848735351,2.764961892123676,7.1760388283685765,10.641053478625222,2.488950829709747,1.8712821973089242
second_threshold,304.9999,2.841664038534787,2.377532891751366,4.186190989882433,3.9251540086409413,6.886452164937847,10.640504862260999,2.726171712228467,1.9302652258842161
second_threshold,305.9997,2.6659304017978807,2.356681849332841,2.9167262939581686,4.885413727667593,7.775690239812302,10.300569195433596,2.4453002988374473,2.1673843101825936
second_threshold,306.9995,2.638440440745187,2.3838306710419617,3.1498627781200663,8.58928047739132,7.5048165092821675,9.811365122808736,2.3485494251116537,1.971606449150407
second_threshold,307.9993,2.553946499193056,2.3576198780655555,3.0012338598683805,3.9619518841112598,6.997306656925335,9.476766611759555,2.27884131683837,2.0605752355855373
second_threshold,308.9999,2.808439283947457,2.502971571315316,2.2639385712276052,3.901140041863269,7.200513376910984,8.931787077917884,2.2135343240166714,2.0213768325878183
second_threshold,309.9997,2.5042038262188475,2.3237719492235955,2.155337094266108,3.104116878733801,7.24361914396245,9.645001214566774,2.340953894114799,2.079524233422574
second_threshold,310.9995,2.7694338604346176,2.298097032664572,1.9294573137306887,2.6966801618437897,7.751777978725579,9.817589736371374,2.388425503702733,2.2026013506187754
second_threshold,311.9993,2.7366318207532827,2.286183234130705,1.9197780871426413,2.8116083738492548,7.7319927545183225,9.560887273064745,2.2957257778959397,2.178509317852243
second_threshold,312.9999,2.4693170590109315,2.2404568598052528,2.0762604874377844,5.683183964950094,7.949878934998912,11.281771210955196,2.3926166796813844,2.1524064381351353
second_threshold,313.9997,2.5482955852397744,2.266949389181732,2.1870526656470313,6.242133849379516,8.245616014886584,9.748124825648077,2.371806799746423,2.1355877243593766
