subject,angle,muscle,r,p,n,duration_s
subject_587,Sagittal,UTL,0.3901302073294076,4.2242076660471306e-16,403,402.9996
subject_587,Sagittal,UTR,0.5612684090863734,7.975317637000276e-35,403,402.9996
subject_587,Frontal,MTL,0.1012074349881019,0.042292460679666945,403,402.9996
subject_587,Frontal,MTR,0.1558206959943617,0.0017036742750657886,403,402.9996
subject_587,Frontal,SCML,0.38046677387709554,2.4991237542008575e-15,403,402.9996
subject_587,Frontal,SCMR,0.3599708016384599,8.96618800773125e-14,403,402.9996
subject_587,Frontal,STL,0.012488332798103975,0.8026395059651179,403,402.9996
subject_587,Frontal,STR,0.3573666398413171,1.3878016767024997e-13,403,402.9996
subject_587,Frontal,UTL,0.3765950919822561,5.01191556434996e-15,403,402.9996
subject_587,Frontal,UTR,0.4251747131083571,4.020426015983684e-19,403,402.9996
subject_587,Horizontal,MTL,-0.009249145534738526,0.8531486245559745,403,402.9996
subject_587,Horizontal,MTR,-0.003275739043553228,0.947731387297325,403,402.9996
subject_587,Horizontal,SCML,0.026591293412373262,0.5945511324710909,403,402.9996
subject_587,Horizontal,SCMR,0.006551478087106456,0.8956860060714724,403,402.9996
subject_587,Horizontal,STL,0.09518912279501734,0.056222096480214374,403,402.9996
subject_587,Horizontal,STR,-0.05260451522882537,0.292122149903046,403,402.9996
subject_587,Horizontal,UTL,-0.014644480430002667,0.7694545526245085,403,402.9996
subject_587,Horizontal,UTR,-0.009249145534738526,0.8531486245559745,403,402.9996
subject_588,Sagittal,MTL,-0.2428062011410352,4.031582397998547e-11,720,719.9995
subject_588,Sagittal,MTR,-0.22629167950129195,8.183295607253095e-10,720,719.9995
subject_588,Sagittal,SCML,0.47107921652084994,4.754725007208548e-41,720,719.9995
subject_588,Sagittal,SCMR,0.4865828810452196,4.564542495475446e-44,720,719.9995
subject_588,Sagittal,STL,-0.2242560339621885,1.167620114672138e-09,720,719.9995
subject_588,Sagittal,STR,0.41667840685942087,1.3136482892245394e-31,720,719.9995
subject_588,Sagittal,UTL,0.40069441430072245,3.809281518157251e-29,720,719.9995
subject_588,Sagittal,UTR,0.22386373039044744,1.2499205679551585e-09,720,719.9995
subject_588,Frontal,MTL,-0.23965584678921206,7.286516100559464e-11,720,719.9995
subject_588,Frontal,MTR,-0.26843349013389345,2.385972609346088e-13,720,719.9995
subject_588,Frontal,SCML,0.47233451116067277,2.7447436516540266e-41,720,719.9995
subject_588,Frontal,SCMR,0.45983529890380787,5.900585286066091e-39,720,719.9995
subject_588,Frontal,STL,-0.1720849103357106,3.4141677345891346e-06,720,719.9995
subject_588,Frontal,STR,0.5265267624329513,1.3542436708835214e-52,720,719.9995
subject_588,Frontal,UTL,0.422102895429529,1.787070491305999e-32,720,719.9995
subject_588,Frontal,UTR,0.27680487553140837,3.944504683966269e-14,720,719.9995
subject_588,Horizontal,MTL,0.06089409444615136,0.10254550827259658,720,719.9995
subject_588,Horizontal,MTR,0.12256404092766515,0.000982619877628268,720,719.9995
subject_588,Horizontal,SCML,-0.19588380568390756,1.168258007614682e-07,720,719.9995
subject_588,Horizontal,SCMR,-0.15446949970319948,3.14562928770156e-05,720,719.9995
subject_588,Horizontal,STL,-0.09866766232848649,0.008063520113745984,720,719.9995
subject_588,Horizontal,STR,-0.24951467470691763,1.1116710426107848e-11,720,719.9995
subject_588,Horizontal,UTL,-0.20949635874979708,1.389339437797218e-08,720,719.9995
subject_588,Horizontal,UTR,-0.17978167235689832,1.2021668734280874e-06,720,719.9995
subject_590,Sagittal,MTL,-0.7770296860122761,1.3076208104027589e-135,666,665.9995
subject_590,Sagittal,MTR,-0.7663545440588261,9.924266905075501e-130,666,665.9995
subject_590,Sagittal,SCML,-0.7560748079561549,2.339539290794448e-124,666,665.9995
subject_590,Sagittal,SCMR,-0.5600128939158087,3.0317992512105773e-56,666,665.9995
subject_590,Sagittal,STL,-0.6104816543977385,2.9411498520187e-69,666,665.9995
subject_590,Sagittal,STR,-0.7295369869710798,1.2011638706060758e-111,666,665.9995
subject_590,Sagittal,UTL,-0.6835155222884393,7.521261834559032e-93,666,665.9995
subject_590,Sagittal,UTR,-0.7472057395740391,6.21835145971705e-120,666,665.9995
subject_590,Frontal,MTL,0.6234008654573792,5.600094762695906e-73,666,665.9995
subject_590,Frontal,MTR,0.6248572258945486,2.0788081221138232e-73,666,665.9995
subject_590,Frontal,SCML,0.5955679501113992,3.5908003503324672e-65,666,665.9995
subject_590,Frontal,SCMR,0.5317502562613377,6.987075619240482e-50,666,665.9995
subject_590,Frontal,STL,0.5717213776842938,4.592246180020757e-59,666,665.9995
subject_590,Frontal,STR,0.624242569503934,3.160344666446178e-73,666,665.9995
subject_590,Frontal,UTL,0.5690073154984713,2.1169912489138274e-58,666,665.9995
subject_590,Frontal,UTR,0.5845780553374963,2.706590565501413e-62,666,665.9995
subject_590,Horizontal,MTL,0.16443299359143068,2.0025345584738955e-05,666,665.9995
subject_590,Horizontal,MTR,0.14920841083245215,0.00011107074460533054,666,665.9995
subject_590,Horizontal,SCML,0.14755845605069093,0.00013246820475445667,666,665.9995
subject_590,Horizontal,SCMR,0.10913450908755462,0.0048088508802837495,666,665.9995
subject_590,Horizontal,STL,0.12813398839268383,0.0009190249499094931,666,665.9995
subject_590,Horizontal,STR,0.1703328319019708,9.876665890011827e-06,666,665.9995
subject_590,Horizontal,UTL,0.04113637262709224,0.2891173566273221,666,665.9995
subject_590,Horizontal,UTR,0.09738483109622474,0.011921282362730223,666,665.9995
subject_591,Sagittal,MTL,-0.283197334224014,1.9617132896716862e-10,487,486.9998
subject_591,Sagittal,MTR,-0.418977584523205,4.01240444433012e-22,487,486.9998
subject_591,Sagittal,SCML,-0.06824925410508055,0.13257790474246817,487,486.9998
subject_591,Sagittal,SCMR,0.3215561567289213,3.5445173757591393e-13,487,486.9998
subject_591,Sagittal,STL,-0.42071568830826356,2.600447364932559e-22,487,486.9998
subject_591,Sagittal,STR,-0.21472361327742376,1.7334146958467393e-06,487,486.9998
subject_591,Sagittal,UTL,-0.22661759726810876,4.3251007476995173e-07,487,486.9998
subject_591,Sagittal,UTR,-0.36597174588943915,7.010758479225082e-17,487,486.9998
subject_591,Frontal,MTL,-0.15890952066918893,0.0004312072400251557,487,486.9998
subject_591,Frontal,MTR,-0.11019730353734143,0.014974006364795699,487,486.9998
subject_591,Frontal,SCML,0.19806604850299622,1.0656581541933081e-05,487,486.9998
subject_591,Frontal,SCMR,0.287092730903408,1.0772185256039585e-10,487,486.9998
subject_591,Frontal,STL,-0.12614097345008837,0.00530872658372844,487,486.9998
subject_591,Frontal,STR,-0.10076967274065281,0.026165858172154506,487,486.9998
subject_591,Frontal,UTL,-0.06780890893803453,0.13510060662308065,487,486.9998
subject_591,Frontal,UTR,-0.10494793563384756,0.020533843882350772,487,486.9998
subject_591,Horizontal,MTL,-0.1387891588337024,0.0021419604829371556,487,486.9998
subject_591,Horizontal,MTR,-0.18738377147574145,3.161767239968095e-05,487,486.9998
subject_591,Horizontal,SCML,-0.1068836050788283,0.01830369854318251,487,486.9998
subject_591,Horizontal,SCMR,-0.015461922204285149,0.7335866539911898,487,486.9998
subject_591,Horizontal,STL,-0.14161157320432588,0.0017310825901783364,487,486.9998
subject_591,Horizontal,STR,-0.13928001350685432,0.002064644334113338,487,486.9998
subject_591,Horizontal,UTL,-0.1497106753113324,0.0009196090789478724,487,486.9998
subject_591,Horizontal,UTR,-0.1659088795253454,0.00023562566499580345,487,486.9998
subject_594,Sagittal,MTL,0.6883817300425021,1.8762225547691237e-78,550,549.9995
subject_594,Sagittal,MTR,0.7114024218161186,5.472061919632654e-86,550,549.9995
subject_594,Sagittal,SCML,0.7577868498369971,1.1044287069019312e-103,550,549.9995
subject_594,Sagittal,SCMR,0.7302259405282998,1.0056099389809289e-92,550,549.9995
subject_594,Sagittal,STL,0.19217859101508009,5.649191153580948e-06,550,549.9995
subject_594,Sagittal,STR,-0.6491155870046782,4.1755073490666274e-67,550,549.9995
subject_594,Sagittal,UTL,0.6372080258244431,5.464918354074714e-64,550,549.9995
subject_594,Sagittal,UTR,0.6551072759531521,9.97205368582252e-69,550,549.9995
subject_594,Frontal,MTL,0.4387558859669242,2.7729322880669226e-27,550,549.9995
subject_594,Frontal,MTR,0.4413903746241165,1.2536987421280618e-27,550,549.9995
subject_594,Frontal,SCML,0.39685456530748875,3.440809979195102e-22,550,549.9995
subject_594,Frontal,SCMR,0.3939320903250109,7.341229910288709e-22,550,549.9995
subject_594,Frontal,STL,-0.005186955892626012,0.9033988017955407,550,549.9995
subject_594,Frontal,STR,-0.2787674623146983,2.829584418471371e-11,550,549.9995
subject_594,Frontal,UTL,0.4522493704574504,4.415230964270318e-29,550,549.9995
subject_594,Frontal,UTR,0.4537244752341098,2.7763772860755425e-29,550,549.9995
subject_594,Horizontal,MTL,0.2548802690650645,1.3251930677698496e-09,550,549.9995
subject_594,Horizontal,MTR,0.2324588952681767,3.4884845356490966e-08,550,549.9995
subject_594,Horizontal,SCML,0.13383611106533372,0.0016565740514137858,550,549.9995
subject_594,Horizontal,SCMR,0.10647804025544517,0.012470019843722722,550,549.9995
subject_594,Horizontal,STL,0.1654458155574041,9.694392792059744e-05,550,549.9995
subject_594,Horizontal,STR,-0.010687854407990296,0.8025183014596813,550,549.9995
subject_594,Horizontal,UTL,0.19361333047593207,4.792965207470512e-06,550,549.9995
subject_594,Horizontal,UTR,0.2692537163102514,1.370696837417129e-10,550,549.9995
subject_595,Sagittal,MTL,0.009387089315433063,0.8165813916307444,613,612.9993
subject_595,Sagittal,MTR,0.01996744531728062,0.6217223040821991,613,612.9993
subject_595,Sagittal,SCML,0.12584510785153474,0.0017972557383382425,613,612.9993
subject_595,Sagittal,SCMR,0.1012040096580219,0.012175423236779736,613,612.9993
subject_595,Sagittal,STL,0.41504395730402893,6.363098088822636e-27,613,612.9993
subject_595,Sagittal,STR,0.38428636900040125,5.246004177680457e-23,613,612.9993
subject_595,Sagittal,UTL,0.03833048709703021,0.3434199862180562,613,612.9993
subject_595,Sagittal,UTR,0.06249322172434216,0.12219820339864133,613,612.9993
subject_595,Frontal,MTL,0.4971510863980265,1.389736739829633e-39,613,612.9993
subject_595,Frontal,MTR,0.5178800301909763,2.3148878819378638e-43,613,612.9993
subject_595,Frontal,SCML,0.5578593902122637,1.9803827404958053e-51,613,612.9993
subject_595,Frontal,SCMR,0.5282657791018079,2.3517359940201875e-45,613,612.9993
subject_595,Frontal,STL,0.36738872400892414,5.029490545398315e-21,613,612.9993
subject_595,Frontal,STR,0.24214775216325615,1.2501332354125585e-09,613,612.9993
subject_595,Frontal,UTL,0.5351868569715922,1.0099499082706703e-46,613,612.9993
subject_595,Frontal,UTR,0.6112627968123729,4.47304630389615e-64,613,612.9993
subject_595,Horizontal,MTL,-0.40611709701400633,9.610379667803098e-26,613,612.9993
subject_595,Horizontal,MTR,-0.4368214490547897,5.948740453079752e-30,613,612.9993
subject_595,Horizontal,SCML,-0.46040265162848454,1.7247174042755766e-33,613,612.9993
subject_595,Horizontal,SCMR,-0.4668752851625057,1.6457292975754292e-34,613,612.9993
subject_595,Horizontal,STL,-0.43991139973686005,2.1207147081052004e-30,613,612.9993
subject_595,Horizontal,STR,-0.4017586402624544,3.512340222532887e-25,613,612.9993
subject_595,Horizontal,UTL,-0.4525314088383685,2.808485688773178e-32,613,612.9993
subject_595,Horizontal,UTR,-0.45838605223597545,3.549621373895205e-33,613,612.9993
subject_596,Sagittal,MTL,0.458161135007266,1.211572268299817e-36,681,683.9998
subject_596,Sagittal,MTR,0.5287285974171527,2.610270708214268e-50,681,683.9998
subject_596,Sagittal,SCML,0.6925328294438657,2.191480500025017e-98,681,683.9998
subject_596,Sagittal,SCMR,0.5942524793353994,3.03192953277231e-66,681,683.9998
subject_596,Sagittal,STL,0.5301881887378301,1.255592747630378e-50,681,683.9998
subject_596,Sagittal,STR,0.6334358474389196,1.1488815859915148e-77,681,683.9998
subject_596,Sagittal,UTL,0.5429357127880092,1.80286264664507e-53,681,683.9998
subject_596,Sagittal,UTR,0.5122339802664306,7.999605958480475e-47,681,683.9998
subject_596,Frontal,MTL,0.26012800767098954,4.843407781497846e-12,684,683.9998
subject_596,Frontal,MTR,0.1871141610810619,8.294347042474474e-07,684,683.9998
subject_596,Frontal,SCML,0.34144732465968414,3.880184529461226e-20,684,683.9998
subject_596,Frontal,SCMR,0.3238665526608206,3.624048657594069e-18,684,683.9998
subject_596,Frontal,STL,0.2473665352704353,5.385980894668381e-11,684,683.9998
subject_596,Frontal,STR,0.29567055558812055,2.883403894947592e-15,684,683.9998
subject_596,Frontal,UTL,0.26856354757962253,9.156200973361207e-13,684,683.9998
subject_596,Frontal,UTR,0.2718410582348141,4.717145315448917e-13,684,683.9998
subject_596,Horizontal,MTL,-0.04707044148136671,0.21889125322037653,684,683.9998
subject_596,Horizontal,MTR,-0.07951226838975518,0.03761692531215345,684,683.9998
subject_596,Horizontal,SCML,-0.09293380845870959,0.01504256709971855,684,683.9998
subject_596,Horizontal,SCMR,-0.08634642713287616,0.023924421097659687,684,683.9998
subject_596,Horizontal,STL,-0.06296458452950797,0.09989590145145934,684,683.9998
subject_596,Horizontal,STR,-0.06365891604756105,0.09620456815427941,684,683.9998
subject_596,Horizontal,UTL,-0.08772683036871265,0.021757023799725137,684,683.9998
subject_596,Horizontal,UTR,-0.07431583742933337,0.052047161275463036,684,683.9998
subject_597,Sagittal,MTL,0.1537735342018656,0.0001817196371579975,588,587.9996
subject_597,Sagittal,MTR,0.08167524593297366,0.04774698744933594,588,587.9996
subject_597,Sagittal,SCML,0.31387914853312715,6.5561403841497176e-15,588,587.9996
subject_597,Sagittal,SCMR,0.3727202782818836,8.121671070031362e-21,588,587.9996
subject_597,Sagittal,STL,-0.15034810596220863,0.0002533917840313167,588,587.9996
subject_597,Sagittal,STR,-0.12813235030052558,0.0018502371155649563,588,587.9996
subject_597,Sagittal,UTL,0.06356851847740244,0.12362566954717794,588,587.9996
subject_597,Sagittal,UTR,-0.12371996955860413,0.0026538945013235625,588,587.9996
subject_597,Frontal,MTL,0.5944736664180821,1.8146841932795091e-57,588,587.9996
subject_597,Frontal,MTR,0.4582521704354079,7.236033255191131e-32,588,587.9996
subject_597,Frontal,SCML,0.6076775780658662,1.2207055739986159e-60,588,587.9996
subject_597,Frontal,SCMR,0.6227275522061939,1.9242195801019568e-64,588,587.9996
subject_597,Frontal,STL,0.030399151172759906,0.46188790570438526,588,587.9996
subject_597,Frontal,STR,-0.09564223639406257,0.020363315343318998,588,587.9996
subject_597,Frontal,UTL,0.3658234467640153,4.65659822363815e-20,588,587.9996
subject_597,Frontal,UTR,0.05490273190162606,0.18368621964979626,588,587.9996
subject_597,Horizontal,MTL,-0.40184084262898107,3.1624856759267954e-24,588,587.9996
subject_597,Horizontal,MTR,-0.3337779612959978,9.088371147660467e-17,588,587.9996
subject_597,Horizontal,SCML,-0.47058450661951573,9.76321142611059e-34,588,587.9996
subject_597,Horizontal,SCMR,-0.5661708224532894,3.8509461275604654e-51,588,587.9996
subject_597,Horizontal,STL,0.15546846475924836,0.0001537547774413941,588,587.9996
subject_597,Horizontal,STR,0.20162111580984338,8.249983079932293e-07,588,587.9996
subject_597,Horizontal,UTL,-0.29489915294535735,2.9069704790043045e-13,588,587.9996
subject_597,Horizontal,UTR,-0.06770974291157537,0.10095049727808686,588,587.9996
subject_598,Sagittal,MTL,0.02772299915578652,0.47441396015504705,668,667.9998
subject_598,Sagittal,MTR,-0.026880224467789853,0.4879567562188823,668,667.9998
subject_598,Sagittal,SCML,0.10023753569573993,0.009531204076906923,668,667.9998
subject_598,Sagittal,SCMR,0.03816682305689105,0.32464395925062445,668,667.9998
subject_598,Sagittal,STL,0.11403611606509088,0.0031627959842566913,668,667.9998
subject_598,Sagittal,STR,0.08593812239159111,0.02634547926356615,668,667.9998
subject_598,Sagittal,UTL,0.08541216708993436,0.027283507402969392,668,667.9998
subject_598,Sagittal,UTR,0.0626500281875881,0.10570776450279425,668,667.9998
subject_598,Frontal,MTL,0.6241924900625657,1.9929296273348558e-73,668,667.9998
subject_598,Frontal,MTR,0.36945633866286026,4.944858444692531e-23,668,667.9998
subject_598,Frontal,SCML,0.7395764087654306,1.2875271596833785e-116,668,667.9998
subject_598,Frontal,SCMR,0.641231375550311,1.2214051047796117e-78,668,667.9998
subject_598,Frontal,STL,0.3520250565934715,6.394236192675372e-21,668,667.9998
subject_598,Frontal,STR,0.6861726293254321,4.06723361283016e-94,668,667.9998
subject_598,Frontal,UTL,0.7918060099461598,9.70155278056576e-145,668,667.9998
subject_598,Frontal,UTR,0.7868916166872103,9.255681972495142e-142,668,667.9998
subject_598,Horizontal,MTL,-0.3948779495040079,2.3680757115813156e-26,668,667.9998
subject_598,Horizontal,MTR,-0.26093971502230656,7.355641745731797e-12,668,667.9998
subject_598,Horizontal,SCML,-0.44106552854037406,3.595384220559541e-33,668,667.9998
subject_598,Horizontal,SCMR,-0.3697160594319576,4.5887962816251284e-23,668,667.9998
subject_598,Horizontal,STL,-0.3558425515497655,2.261716023489261e-21,668,667.9998
subject_598,Horizontal,STR,-0.4388250862736847,8.155394353094403e-33,668,667.9998
subject_598,Horizontal,UTL,-0.4526985941558768,4.630593139671197e-35,668,667.9998
subject_598,Horizontal,UTR,-0.4557720213678738,1.425498165527965e-35,668,667.9998
subject_600,Sagittal,MTL,-0.12304801390325548,0.016259048805701493,381,380.9994
subject_600,Sagittal,MTR,-0.13527262976410157,0.008195605190769052,381,380.9994
subject_600,Sagittal,SCML,-0.2514982605494902,6.589807262039321e-07,381,380.9994
subject_600,Sagittal,SCMR,0.007490616465124438,0.88413246579849,381,380.9994
subject_600,Sagittal,STL,-0.19763316449552318,0.00010303158868981067,381,380.9994
subject_600,Sagittal,UTL,-0.3075270185550659,8.667357501083801e-10,381,380.9994
subject_600,Sagittal,UTR,-0.12161995251574773,0.01755138214086425,381,380.9994
subject_600,Frontal,MTL,-0.39776871923980295,6.791659757555064e-16,381,380.9994
subject_600,Frontal,MTR,0.06307756530809686,0.21929573442533037,381,380.9994
subject_600,Frontal,SCML,0.19951921432317157,8.81243689965296e-05,381,380.9994
subject_600,Frontal,SCMR,-0.05016096615662288,0.32881640459140593,381,380.9994
subject_600,Frontal,STL,-0.3678166679450132,1.1932737024882583e-13,381,380.9994
subject_600,Frontal,UTL,-0.28635521998836166,1.2654281600220347e-08,381,380.9994
subject_600,Frontal,UTR,-0.324424094680818,8.697594544964862e-11,381,380.9994
subject_600,Horizontal,MTL,-0.14720454578789108,0.003982056603617985,381,380.9994
subject_600,Horizontal,MTR,0.003158411710391533,0.9510029665084996,381,380.9994
subject_600,Horizontal,SCML,0.1510397600076522,0.0031219872579984704,381,380.9994
subject_600,Horizontal,SCMR,-0.08443111304385936,0.09985564248599241,381,380.9994
subject_600,Horizontal,STL,-0.012238845377767189,0.811790585859185,381,380.9994
subject_600,Horizontal,UTL,-0.04827857900169914,0.3473140114529574,381,380.9994
subject_600,Horizontal,UTR,-0.11381562199232347,0.026316036798309243,381,380.9994
subject_601,Sagittal,MTL,0.010254340696446883,0.7799176114880588,745,744.9999
subject_601,Sagittal,MTR,-0.0578311507319199,0.11476036471232422,745,744.9999
subject_601,Sagittal,SCML,0.3190044112068763,4.38620811617133e-19,745,744.9999
subject_601,Sagittal,SCMR,0.39615090731921315,2.102043861428846e-29,745,744.9999
subject_601,Sagittal,STL,0.38831939986842795,3.1814491586700846e-28,745,744.9999
subject_601,Sagittal,STR,0.2602625293569828,5.331014421152134e-13,745,744.9999
subject_601,Sagittal,UTL,0.18009807344539025,7.498773155813768e-07,745,744.9999
subject_601,Sagittal,UTR,-0.2635280181385281,2.662594587354624e-13,745,744.9999
subject_601,Frontal,MTL,-0.08585182418693048,0.07168744114981014,441,744.9999
subject_601,Frontal,MTR,0.08428300260623249,0.07704975338002643,441,744.9999
subject_601,Frontal,SCML,-0.012342970098446695,0.7960391382070933,441,744.9999
subject_601,Frontal,SCMR,0.1498969073511112,0.0015953569979026102,441,744.9999
subject_601,Frontal,STL,0.10879220827320159,0.02231646658576083,441,744.9999
subject_601,Frontal,STR,0.1632573115071016,0.0005778746646925445,441,744.9999
subject_601,Frontal,UTL,-0.16497018383479264,0.000504411198986296,441,744.9999
subject_601,Frontal,UTR,0.0920266381399709,0.05346152316739004,441,744.9999
subject_601,Horizontal,MTL,-0.05549986963913008,0.13015914438111068,745,744.9999
subject_601,Horizontal,MTR,-0.01614438518021598,0.6599771572008595,745,744.9999
subject_601,Horizontal,SCML,-0.18319548920276166,4.790129365380361e-07,745,744.9999
subject_601,Horizontal,SCMR,-0.20065160184758352,3.317473132549609e-08,745,744.9999
subject_601,Horizontal,STL,-0.1471343332918307,5.5492437187608527e-05,745,744.9999
subject_601,Horizontal,STR,-0.11213646232560509,0.0021747857995407173,745,744.9999
subject_601,Horizontal,UTL,-0.12528864327706843,0.0006091968702580459,745,744.9999
subject_601,Horizontal,UTR,0.22662059699893766,3.931323250667849e-10,745,744.9999
subject_602,Sagittal,MTL,-0.036446679191092936,0.3918872554848306,554,553.9995
subject_602,Sagittal,MTR,-0.13836025952806782,0.001094739409630612,554,553.9995
subject_602,Sagittal,SCML,0.006348419759595394,0.881484148600182,554,553.9995
subject_602,Sagittal,SCMR,-0.07204776114251871,0.09023205657544757,554,553.9995
subject_602,Sagittal,STL,-0.11865861503184022,0.00516642714790889,554,553.9995
subject_602,Sagittal,STR,-0.13995049090587522,0.0009570017867174349,554,553.9995
subject_602,Sagittal,UTL,0.07818987768598824,0.06591068208324748,554,553.9995
subject_602,Sagittal,UTR,-0.043229423704944786,0.30978348585753046,554,553.9995
subject_602,Frontal,MTL,-0.09344097043640069,0.02786476558685723,554,553.9995
subject_602,Frontal,MTR,-0.11114089283844573,0.008840715847075825,554,553.9995
subject_602,Frontal,SCML,-0.47802666065034716,5.6488059323441036e-33,554,553.9995
subject_602,Frontal,SCMR,-0.45322121594965276,2.0467095997832395e-29,554,553.9995
subject_602,Frontal,STL,-0.06441974104882771,0.12992208527838844,554,553.9995
subject_602,Frontal,STR,0.258204953550772,6.889702641425104e-10,554,553.9995
subject_602,Frontal,UTL,-0.567309988629334,1.6706510056497108e-48,554,553.9995
subject_602,Frontal,UTR,-0.5098612944712146,5.442371761048646e-38,554,553.9995
subject_602,Horizontal,MTL,-0.12756483041136774,0.0026294236983527525,554,553.9995
subject_602,Horizontal,MTR,-0.09158186273266786,0.03114280560927349,554,553.9995
subject_602,Horizontal,SCML,-0.023313241722233025,0.5839916088081973,554,553.9995
subject_602,Horizontal,SCMR,-0.06432975723791454,0.13046024859540462,554,553.9995
subject_602,Horizontal,STL,-0.049059292923612205,0.24899054147179675,554,553.9995
subject_602,Horizontal,STR,0.026088366179907573,0.540032011098757,554,553.9995
subject_602,Horizontal,UTL,-0.16603111373209167,8.623909344392511e-05,554,553.9995
subject_602,Horizontal,UTR,-0.06181271598224236,0.1462231744649722,554,553.9995
subject_603,Sagittal,MTL,0.19915256390302738,3.795601712114794e-08,750,749.9996
subject_603,Sagittal,MTR,-0.13353925463282038,0.0002449707790013013,750,749.9996
subject_603,Sagittal,SCML,0.49875535400088783,2.0282891680741394e-48,750,749.9996
subject_603,Sagittal,SCMR,0.446785629231228,4.4235450161906706e-38,750,749.9996
subject_603,Sagittal,STL,0.4625753487204416,4.904121688529999e-41,750,749.9996
subject_603,Sagittal,STR,0.00505155004959012,0.8901514838434597,750,749.9996
subject_603,Sagittal,UTL,0.49245781961018786,4.535635694501231e-47,750,749.9996
subject_603,Sagittal,UTR,0.48423595163294864,2.380770999534423e-45,750,749.9996
subject_603,Frontal,MTL,0.14060988154036705,0.00011175216754306018,750,749.9996
subject_603,Frontal,MTR,-0.23678632364936708,5.117973353358206e-11,750,749.9996
subject_603,Frontal,SCML,0.5355550223910098,6.780822283101046e-57,750,749.9996
subject_603,Frontal,SCMR,0.3754705501241184,1.6009818115248847e-26,750,749.9996
subject_603,Frontal,STL,0.4261966698529945,1.8756491972931998e-34,750,749.9996
subject_603,Frontal,STR,0.047658467843844865,0.19232060722292427,750,749.9996
subject_603,Frontal,UTL,0.43239271215181535,1.6130490919061442e-35,750,749.9996
subject_603,Frontal,UTR,0.4567074325084667,6.410874686094677e-40,750,749.9996
subject_603,Horizontal,MTL,-0.07366201852521789,0.0437275587586834,750,749.9996
subject_603,Horizontal,MTR,0.2935692814229306,2.251972712412537e-16,750,749.9996
subject_603,Horizontal,SCML,-0.55560442498831,5.687981374208045e-62,750,749.9996
subject_603,Horizontal,SCMR,-0.34997632397722017,4.945880941583411e-23,750,749.9996
subject_603,Horizontal,STL,-0.5146623087443475,5.892624337447379e-52,750,749.9996
subject_603,Horizontal,STR,-0.08500621554613412,0.019894924729184978,750,749.9996
subject_603,Horizontal,UTL,-0.3554472872858069,9.369452762687484e-24,750,749.9996
subject_603,Horizontal,UTR,-0.44840266637179804,2.2397309120615824e-38,750,749.9996
subject_604,Sagittal,MTL,-0.11788028609590441,0.0013668177305526464,735,734.9996
subject_604,Sagittal,MTR,-0.2187473359532917,2.0591891237423392e-09,735,734.9996
subject_604,Sagittal,SCML,-0.329225380767214,4.855597225623151e-20,735,734.9996
subject_604,Sagittal,SCMR,-0.3076171206345756,1.4217212747880434e-17,735,734.9996
subject_604,Sagittal,STL,-0.046874300142479806,0.20432034725178935,735,734.9996
subject_604,Sagittal,STR,-0.369328138034087,3.59865809582392e-25,735,734.9996
subject_604,Sagittal,UTL,-0.2696521465415524,1.0359029902807666e-13,735,734.9996
subject_604,Sagittal,UTR,-0.30591725976150175,2.1797223854154386e-17,735,734.9996
subject_604,Frontal,MTL,0.11909345934816222,0.0012174821464690975,735,734.9996
subject_604,Frontal,MTR,0.23764522817854142,6.776834299205066e-11,735,734.9996
subject_604,Frontal,SCML,0.4007629509430826,9.905304570823495e-30,735,734.9996
subject_604,Frontal,SCMR,0.30997742822109087,7.818153210657951e-18,735,734.9996
subject_604,Frontal,STL,0.08568727204085096,0.020158846062352184,735,734.9996
subject_604,Frontal,STR,0.38515412776791647,2.0997400168282784e-27,735,734.9996
subject_604,Frontal,UTL,0.30364432419527404,3.8429234349485624e-17,735,734.9996
subject_604,Frontal,UTR,0.3235363177171262,2.265684151377152e-19,735,734.9996
subject_604,Horizontal,MTL,-0.051127310369554764,0.16615858302778153,735,734.9996
subject_604,Horizontal,MTR,-0.02576521982970363,0.48552449216723526,735,734.9996
subject_604,Horizontal,SCML,0.3182793380187675,9.137634462901724e-19,735,734.9996
subject_604,Horizontal,SCMR,0.05796298093661899,0.11639807781495272,735,734.9996
subject_604,Horizontal,STL,0.4382015380696738,7.714758070137005e-36,735,734.9996
subject_604,Horizontal,STR,0.256880994438188,1.5336062539448048e-12,735,734.9996
subject_604,Horizontal,UTL,0.10628591363763458,0.00391692621916422,735,734.9996
subject_604,Horizontal,UTR,0.06809379526421674,0.06502548960434133,735,734.9996
subject_605,Sagittal,MTL,0.28951495990738124,1.781494850436763e-13,622,621.9998
subject_605,Sagittal,MTR,0.017285717669547424,0.6669995897979883,622,621.9998
subject_605,Sagittal,SCML,0.5952472369044355,6.841222168351528e-61,622,621.9998
subject_605,Sagittal,SCMR,0.4399270439469176,7.956172739517745e-31,622,621.9998
subject_605,Sagittal,STL,-0.06803101572653408,0.0900298779812041,622,621.9998
subject_605,Sagittal,STR,0.18505920067685286,3.3799128036110025e-06,622,621.9998
subject_605,Sagittal,UTL,0.39315259702708544,2.002198002928015e-24,622,621.9998
subject_605,Sagittal,UTR,-0.3885306840074615,7.597101194212943e-24,622,621.9998
subject_605,Frontal,MTL,0.2968126771541237,4.270404984672268e-14,621,621.9998
subject_605,Frontal,MTR,0.08649195488922205,0.03115669404045986,621,621.9998
