segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300.9999,7.902508514791902e-06,1.110731496591676e-05,-4.6505003504499435e-06,1.1205022481721034e-05,-2.15114190075928e-05,-2.3941644942632172e-06,5.720846653543298e-08,-8.886663758267716e-06
second_threshold,301.9995,8.004245683736635e-06,1.1016653283736636e-05,-4.623363406584132e-06,1.1231730783230162e-05,-2.171385458249859e-05,-2.413930760720315e-06,9.791209470720716e-08,-8.865955617004506e-06
second_threshold,302.9996,7.901375611079865e-06,1.1255622708211472e-05,-4.4392253754780654e-06,1.1613317066254218e-05,-2.1608088364285714e-05,-2.4181814701181767e-06,1.8219846625421796e-08,-8.901588953802817e-06
second_threshold,303.9998,8.010600299775029e-06,1.123192742553431e-05,-4.45187533503937e-06,1.1069931163273341e-05,-2.153568033256468e-05,-2.3672692389420376e-06,-3.861098346456698e-08,-8.850292718851999e-06
second_threshold,304.9999,7.97831437975253e-06,1.1300936303487064e-05,-4.585078655455568e-06,1.140525213672666e-05,-2.1441938147356583e-05,-2.356780732902137e-06,-2.8887310573678348e-08,-8.906677239820023e-06
second_threshold,305.9994,8.174740225773777e-06,1.138871755835678e-05,-4.4888573050084415e-06,1.1331287738379292e-05,-2.1470723266066405e-05,-2.4542280414977476e-06,6.895370512099022e-08,-8.825032953997747e-06
second_threshold,306.9995,7.854645822497189e-06,1.1302163554836896e-05,-4.41014900663667e-06,1.1137240863160854e-05,-2.162413669353206e-05,-2.3123902293753518e-06,-6.957521647919012e-08,-8.855465071790541e-06
second_threshold,307.9997,7.959905726996627e-06,1.1226074484926885e-05,-4.480574051856018e-06,1.1321799449550056e-05,-2.149612524848144e-05,-2.3879767033783782e-06,-1.510451181102368e-08,-8.804060775703037e-06
second_threshold,308.9998,7.90637897649044e-06,1.125873805528684e-05,-4.424309587401574e-06,1.1384200119628796e-05,-2.142381240736783e-05,-2.289342836747327e-06,2.402974480585256e-07,-8.86238313607203e-06
second_threshold,309.9999,8.106986208605174e-06,1.098468499223847e-05,-4.585361842069741e-06,1.1440087018166478e-05,-2.1715235437964004e-05,-2.471171616094541e-06,3.294684881889765e-08,-8.724006627390326e-06
second_threshold,310.9995,7.979403629994373e-06,1.1151726042937536e-05,-4.471477155092853e-06,1.1365008962577376e-05,-2.1729062280528982e-05,-2.273757522228475e-06,-1.1032518981429377e-07,-8.756875268767585e-06
second_threshold,311.9996,7.981712837064118e-06,1.111845463807649e-05,-4.34463319448819e-06,1.1271010454443193e-05,-2.1513590212598425e-05,-2.2448185440944882e-06,2.0494982626546677e-07,-8.731184668637388e-06
second_threshold,312.9997,7.933472874803149e-06,1.1133087172609673e-05,-4.345860120697413e-06,1.12875312079865e-05,-2.199108263745782e-05,-2.4144975344963423e-06,4.0121488357705206e-08,-8.7635816997749e-06
second_threshold,313.9999,7.942629934420698e-06,1.1049162458323958e-05,-4.851673873228346e-06,1.1344173161979752e-05,-2.13505554928009e-05,-2.2825796931383576e-06,-3.20206943162634e-08,-8.783480781271092e-06
second_threshold,314.9994,7.940204181992122e-06,1.1146247521834553e-05,-4.364930331288688e-06,1.1208494484355657e-05,-2.1424439311480023e-05,-2.5431473450759708e-06,1.102308140123804e-07,-8.780613350675676e-06
