Contrast,A,B,mean(A),std(A),mean(B),std(B),Paired,Parametric,W-val,alternative,p-unc,p-corr,p-adjust,hedges
phase,Cooldown,SecondThreshold,4.447730300203341,4.247101248197992,6.48846065958274,5.876329407217186,True,False,229.0,two-sided,3.5298562320698175e-06,3.529856232069818e-05,bonf,-0.3953277074767143
phase,Cooldown,VO2max,4.447730300203341,4.247101248197992,10.565065778177384,14.102115544471548,True,False,12.0,two-sided,1.4803198589352865e-10,1.4803198589352865e-09,bonf,-0.583393987110677
phase,Cooldown,WanT,4.447730300203341,4.247101248197992,17.78935899165952,21.757828010166023,True,False,4.0,two-sided,9.630107424512463e-11,9.630107424512463e-10,bonf,-0.8452985932236405
phase,Cooldown,Warmup,4.447730300203341,4.247101248197992,7.001576583253107,6.6355829468886025,True,False,233.0,two-sided,4.1311216300977155e-06,4.1311216300977155e-05,bonf,-0.4552971591662518
phase,SecondThreshold,VO2max,6.48846065958274,5.876329407217186,10.565065778177384,14.102115544471548,True,False,214.0,two-sided,1.939205316395456e-06,1.9392053163954562e-05,bonf,-0.37478684579824434
phase,SecondThreshold,WanT,6.48846065958274,5.876329407217186,17.78935899165952,21.757828010166023,True,False,110.0,two-sided,2.0468328958916795e-08,2.0468328958916795e-07,bonf,-0.7042812925642559
phase,VO2max,WanT,10.565065778177384,14.102115544471548,17.78935899165952,21.757828010166023,True,False,220.0,two-sided,2.4684770489448444e-06,2.4684770489448443e-05,bonf,-0.3913448110619327
phase,WanT,Warmup,17.78935899165952,21.757828010166023,7.001576583253107,6.6355829468886025,True,False,192.0,two-sided,7.847807340334169e-07,7.84780734033417e-06,bonf,0.6661033942088994
