segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,480.9994,22.680563511072265,19.130112602503225,36.672891148719025,20.812885758086264,13.186288021947025,14.504423291186392,11.900546632151043,14.262057380526278
second_threshold,481.9992,52.619446128767564,20.720988572579365,39.530472957692865,24.31484045405245,14.193761500859475,15.265422347189034,11.910462667709629,11.794001955707422
second_threshold,482.9998,23.269358746325988,21.024924920627363,35.30102529578929,23.117381270088003,14.196690218238626,14.417001083370154,11.99174160088251,12.403372887371185
second_threshold,483.9996,21.31791966107956,19.317478659067117,38.332351473688384,26.258106596416333,12.593814093330536,16.44598618300755,13.13200082879175,14.012961653200676
second_threshold,484.9994,22.130214173777983,18.746666779289164,38.191635175549465,25.690090672435712,11.436390177516495,14.930068512523286,15.021914065017477,12.612527437642246
second_threshold,485.9992,21.654706032306073,19.102685551253895,32.65813224787401,20.85439851232505,11.885060754616461,15.953628524723563,15.812683096236906,26.916633163769337
second_threshold,486.9998,21.067484378307164,19.24792176629207,20.645371914620327,14.862594188479159,14.499109661697638,20.996704463815448,12.436123361258039,44.09723063689358
second_threshold,487.9996,23.711438452468975,18.529879041637066,27.244307690144737,19.3191959868644,13.577621517374988,16.086561919878097,12.646736080363993,14.175246860105851
second_threshold,488.9994,21.84841062160214,20.621012564849487,32.171759266277206,22.76929717108412,13.012727023463613,15.651098310558146,19.28441579819933,15.593397154538676
second_threshold,489.9992,22.40128633829235,20.20097511515828,35.723626645569404,25.354885013087017,16.080188587973048,14.183653618318022,12.509196095999817,16.677371586721677
second_threshold,490.9998,21.5805074022263,19.824254050025292,34.52606544735524,27.38150943924253,13.640734912895086,13.779763613731001,10.380830838448535,12.945552763127838
second_threshold,491.9995,23.2273735235732,18.775430032357782,30.054818461719364,20.462887496516338,14.028492652162559,14.867421005326198,12.788257119784191,13.647127422121176
second_threshold,492.9994,21.37961376759008,20.156376646528837,31.729207360556646,20.060793210926203,15.751246314304447,20.366620169885334,13.88495400871874,13.468086183829165
second_threshold,493.9999,23.36147707582696,30.608762151892687,33.4279825774326,22.259699583537707,13.73566665317372,15.839902349009009,11.992832100285378,17.656795561536395
second_threshold,494.9997,23.474520187885506,18.672287340294357,32.03814682196651,18.405019123422903,13.139491144750066,14.801012185927032,12.65203440253032,17.072923626937456
second_threshold,495.9995,21.850769197515568,18.985329311132034,35.3974136941136,20.57739581694134,15.359872601432475,13.896509329601702,12.438206493910016,16.322865505508872
second_threshold,496.9993,21.04556204544762,18.494937203555573,35.55293016876696,19.73312554074208,14.527599556885868,14.921118823455913,13.311270285019956,15.821311621579623
second_threshold,497.9999,22.386928907491846,20.203861261407503,34.94376444126092,20.710817214856572,14.657846264551596,15.565623673222447,12.619674886534408,14.846204598638504
second_threshold,498.9997,22.513273550062873,20.023233099912733,37.041204866168094,23.656232085274873,16.2740846744877,15.468813594852092,12.322766598788066,12.530654473463722
second_threshold,499.9995,23.628471339909193,19.258185222811946,32.47346652840211,20.471123783414964,12.860209688159385,16.202908010265666,12.516893700385028,16.12100885133252
second_threshold,500.9993,21.13350837688329,18.29657831178752,33.83530621060413,19.45337263790169,15.078943395016925,16.305233113637073,11.689167221403494,12.06783963256564
second_threshold,501.9999,21.76463721946056,19.27919162168825,33.02501792424696,18.72669352238507,15.087942443786838,17.920912441928127,14.792871347940569,13.706551562787206
second_threshold,502.9997,20.106126337981344,18.78775507360552,30.58801979790425,19.88940415231671,13.775851680469279,17.29583511892624,12.63605391762063,19.5285544360186
second_threshold,503.9995,20.367622201978126,17.209153295676867,31.93527831479393,22.098696679014786,15.273835420643868,16.182806996053067,11.635255681769094,14.322968632354357
second_threshold,504.9993,20.628875875938686,17.79659334262062,33.307045640833095,21.368833850774735,17.06340763659399,16.66198628936815,11.972381650569929,15.591991312500648
second_threshold,505.9998,21.794898559953158,19.30557557074691,33.21081582399341,24.028159276618982,14.275748304068763,17.13374801754966,15.971584160640715,17.236809057814828
second_threshold,506.9996,23.37959984618217,18.46199468748544,34.84658859327101,21.46292268012432,15.254959002175948,15.898031564150095,12.953184717148694,13.140814380278222
