segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,540.9997,,,,,,,,
second_threshold,541.9997,,,,,,,,
second_threshold,542.9997,,,,,,,,
second_threshold,543.9997,,,,,,,,
second_threshold,544.9997,,,,,,,,
second_threshold,545.9997,,,,,,,,
second_threshold,546.9997,,,,,,,,
second_threshold,547.9997,,,,,,,,
second_threshold,548.9997,,,,,,,,
second_threshold,549.9997,,,,,,,,
second_threshold,550.9997,,,,,,,,
second_threshold,551.9997,,,,,,,,
second_threshold,552.9997,,,,,,,,
second_threshold,553.9997,,,,,,,,
second_threshold,554.9997,,,,,,,,
second_threshold,555.9997,,,,,,,,
second_threshold,556.9997,,,,,,,,
second_threshold,557.9997,,,,,,,,
second_threshold,558.9997,,,,,,,,
second_threshold,559.9997,,,,,,,,
second_threshold,560.9997,,,,,,,,
second_threshold,561.9997,,,,,,,,
second_threshold,562.9997,,,,,,,,
second_threshold,563.9997,,,,,,,,
second_threshold,564.9997,,,,,,,,
second_threshold,565.9997,,,,,,,,
second_threshold,566.9997,,,,,,,,
second_threshold,567.9997,,,,,,,,
second_threshold,568.9997,,,,,,,,
second_threshold,569.9997,,,,,,,,
second_threshold,570.9997,,,,,,,,
second_threshold,571.9997,,,,,,,,
second_threshold,572.9997,,,,,,,,
second_threshold,573.9997,,,,,,,,
second_threshold,574.9997,,,,,,,,
second_threshold,575.9997,,,,,,,,
second_threshold,576.9997,,,,,,,,
second_threshold,577.9997,,,,,,,,
second_threshold,578.9997,,,,,,,,
second_threshold,579.9997,,,,,,,,
second_threshold,580.9997,,,,,,,,
second_threshold,581.9997,,,,,,,,
second_threshold,582.9997,,,,,,,,
second_threshold,583.9997,,,,,,,,
second_threshold,584.9997,,,,,,,,
second_threshold,585.9997,,,,,,,,
second_threshold,586.9997,,,,,,,,
second_threshold,587.9997,,,,,,,,
second_threshold,588.9997,,,,,,,,
second_threshold,589.9997,,,,,,,,
second_threshold,590.9997,,,,,,,,
second_threshold,591.9997,,,,,,,,
second_threshold,592.9997,,,,,,,,
second_threshold,593.9997,,,,,,,,
second_threshold,594.9997,,,,,,,,
second_threshold,595.9997,,,,,,,,
second_threshold,596.9997,,,,,,,,
second_threshold,597.9997,,,,,,,,
second_threshold,598.9997,,,,,,,,
second_threshold,599.9997,,,,,,,,
VO2max,660.9997,,,,,,,,
VO2max,661.9997,,,,,,,,
VO2max,662.9997,,,,,,,,
VO2max,663.9997,,,,,,,,
VO2max,664.9997,,,,,,,,
VO2max,665.9997,,,,,,,,
VO2max,666.9997,,,,,,,,
VO2max,667.9997,,,,,,,,
VO2max,668.9997,,,,,,,,
VO2max,669.9997,,,,,,,,
VO2max,670.9997,,,,,,,,
VO2max,671.9997,,,,,,,,
VO2max,672.9997,,,,,,,,
VO2max,673.9997,,,,,,,,
VO2max,674.9997,,,,,,,,
VO2max,675.9997,,,,,,,,
VO2max,676.9997,,,,,,,,
VO2max,677.9997,,,,,,,,
VO2max,678.9997,,,,,,,,
VO2max,679.9997,,,,,,,,
VO2max,680.9997,,,,,,,,
VO2max,681.9997,,,,,,,,
VO2max,682.9997,,,,,,,,
VO2max,683.9997,,,,,,,,
VO2max,684.9997,,,,,,,,
VO2max,685.9997,,,,,,,,
VO2max,686.9997,,,,,,,,
VO2max,687.9997,,,,,,,,
VO2max,688.9997,,,,,,,,
VO2max,689.9997,,,,,,,,
VO2max,690.9997,,,,,,,,
VO2max,691.9997,,,,,,,,
VO2max,692.9997,,,,,,,,
VO2max,693.9997,,,,,,,,
VO2max,694.9997,,,,,,,,
VO2max,695.9997,,,,,,,,
VO2max,696.9997,,,,,,,,
VO2max,697.9997,,,,,,,,
VO2max,698.9997,,,,,,,,
VO2max,699.9997,,,,,,,,
VO2max,700.9997,,,,,,,,
VO2max,701.9997,,,,,,,,
VO2max,702.9997,,,,,,,,
VO2max,703.9997,,,,,,,,
VO2max,704.9997,,,,,,,,
VO2max,705.9997,,,,,,,,
VO2max,706.9997,,,,,,,,
VO2max,707.9997,,,,,,,,
VO2max,708.9997,,,,,,,,
VO2max,709.9997,,,,,,,,
VO2max,710.9997,,,,,,,,
VO2max,711.9997,,,,,,,,
VO2max,712.9997,,,,,,,,
VO2max,713.9997,,,,,,,,
VO2max,714.9997,,,,,,,,
VO2max,715.9997,,,,,,,,
VO2max,716.9997,,,,,,,,
VO2max,717.9997,,,,,,,,
VO2max,718.9997,,,,,,,,
VO2max,719.9997,,,,,,,,
