segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300.9997,,,,,,,,
second_threshold,301.9997,,,,,,,,
second_threshold,302.9997,,,,,,,,
second_threshold,303.9997,,,,,,,,
second_threshold,304.9997,,,,,,,,
second_threshold,305.9997,,,,,,,,
second_threshold,306.9997,,,,,,,,
second_threshold,307.9997,,,,,,,,
second_threshold,308.9997,,,,,,,,
second_threshold,309.9997,,,,,,,,
second_threshold,310.9997,,,,,,,,
second_threshold,311.9997,,,,,,,,
second_threshold,312.9997,,,,,,,,
second_threshold,313.9997,,,,,,,,
second_threshold,314.9997,,,,,,,,
second_threshold,315.9997,,,,,,,,
second_threshold,316.9997,,,,,,,,
second_threshold,317.9997,,,,,,,,
second_threshold,318.9997,,,,,,,,
second_threshold,319.9997,,,,,,,,
second_threshold,320.9997,,,,,,,,
second_threshold,321.9997,,,,,,,,
second_threshold,322.9997,,,,,,,,
second_threshold,323.9997,,,,,,,,
second_threshold,324.9997,,,,,,,,
second_threshold,325.9997,,,,,,,,
second_threshold,326.9997,,,,,,,,
second_threshold,327.9997,,,,,,,,
second_threshold,328.9997,,,,,,,,
second_threshold,329.9997,,,,,,,,
second_threshold,330.9997,,,,,,,,
second_threshold,331.9997,,,,,,,,
second_threshold,332.9997,,,,,,,,
second_threshold,333.9997,,,,,,,,
second_threshold,334.9997,,,,,,,,
second_threshold,335.9997,,,,,,,,
second_threshold,336.9997,,,,,,,,
second_threshold,337.9997,,,,,,,,
second_threshold,338.9997,,,,,,,,
second_threshold,339.9997,,,,,,,,
second_threshold,340.9997,,,,,,,,
second_threshold,341.9997,,,,,,,,
second_threshold,342.9997,,,,,,,,
second_threshold,343.9997,,,,,,,,
second_threshold,344.9997,,,,,,,,
second_threshold,345.9997,,,,,,,,
second_threshold,346.9997,,,,,,,,
second_threshold,347.9997,,,,,,,,
second_threshold,348.9997,,,,,,,,
second_threshold,349.9997,,,,,,,,
second_threshold,350.9997,,,,,,,,
second_threshold,351.9997,,,,,,,,
second_threshold,352.9997,,,,,,,,
second_threshold,353.9997,,,,,,,,
second_threshold,354.9997,,,,,,,,
second_threshold,355.9997,,,,,,,,
second_threshold,356.9997,,,,,,,,
second_threshold,357.9997,,,,,,,,
second_threshold,358.9997,,,,,,,,
second_threshold,359.9997,,,,,,,,
VO2max,360.9997,,,,,,,,
VO2max,361.9997,,,,,,,,
VO2max,362.9997,,,,,,,,
VO2max,363.9997,,,,,,,,
VO2max,364.9997,,,,,,,,
VO2max,365.9997,,,,,,,,
VO2max,366.9997,,,,,,,,
VO2max,367.9997,,,,,,,,
VO2max,368.9997,,,,,,,,
VO2max,369.9997,,,,,,,,
VO2max,370.9997,,,,,,,,
VO2max,371.9997,,,,,,,,
VO2max,372.9997,,,,,,,,
VO2max,373.9997,,,,,,,,
VO2max,374.9997,,,,,,,,
VO2max,375.9997,,,,,,,,
VO2max,376.9997,,,,,,,,
VO2max,377.9997,,,,,,,,
VO2max,378.9997,,,,,,,,
VO2max,379.9997,,,,,,,,
VO2max,380.9997,,,,,,,,
VO2max,381.9997,,,,,,,,
VO2max,382.9997,,,,,,,,
VO2max,383.9997,,,,,,,,
VO2max,384.9997,,,,,,,,
VO2max,385.9997,,,,,,,,
VO2max,386.9997,,,,,,,,
VO2max,387.9997,,,,,,,,
VO2max,388.9997,,,,,,,,
VO2max,389.9997,,,,,,,,
VO2max,390.9997,,,,,,,,
VO2max,391.9997,,,,,,,,
VO2max,392.9997,,,,,,,,
VO2max,393.9997,,,,,,,,
VO2max,394.9997,,,,,,,,
VO2max,395.9997,,,,,,,,
VO2max,396.9997,,,,,,,,
VO2max,397.9997,,,,,,,,
VO2max,398.9997,,,,,,,,
VO2max,399.9997,,,,,,,,
VO2max,400.9997,,,,,,,,
VO2max,401.9997,,,,,,,,
VO2max,402.9997,,,,,,,,
VO2max,403.9997,,,,,,,,
VO2max,404.9997,,,,,,,,
VO2max,405.9997,,,,,,,,
VO2max,406.9997,,,,,,,,
VO2max,407.9997,,,,,,,,
VO2max,408.9997,,,,,,,,
VO2max,409.9997,,,,,,,,
VO2max,410.9997,,,,,,,,
VO2max,411.9997,,,,,,,,
VO2max,412.9997,,,,,,,,
VO2max,413.9997,,,,,,,,
VO2max,414.9997,,,,,,,,
VO2max,415.9997,,,,,,,,
VO2max,416.9997,,,,,,,,
VO2max,417.9997,,,,,,,,
VO2max,418.9997,,,,,,,,
VO2max,419.9997,,,,,,,,
