segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300,1.7723409930844924e-05,1.3712551437698447e-05,3.6880463472892165e-05,1.5278968413494827e-05,3.840317672074392e-05,4.384600323445152e-05,6.654880362240509e-05,0.0001338583599212532
second_threshold,301,4.029139835602353e-05,2.030685749755986e-05,3.1070744452602536e-05,1.167732206107062e-05,3.931711029134283e-05,3.381909710120087e-05,5.5541379881661185e-05,0.0001762234766071772
second_threshold,302,2.064348250838567e-05,1.5180401208289614e-05,2.5170484732038953e-05,2.6289908796631914e-05,3.918915854917493e-05,3.604272315129039e-05,4.944827053956079e-05,0.0001492416743176506
second_threshold,303,1.8546343096961667e-05,1.5481129776256168e-05,3.447786336224104e-05,2.653436937228984e-05,3.501294216257865e-05,3.455097992625998e-05,8.18595054860359e-05,0.0001491503479509449
second_threshold,304,3.6666800016889165e-05,1.6552605945381226e-05,3.8436723138569515e-05,2.12280349746767e-05,3.5268124218948795e-05,2.778812704315475e-05,9.921677978292507e-05,0.00019427601602323467
second_threshold,305,4.458192741123419e-05,1.7379979572078384e-05,3.6076475906366044e-05,2.09415120369968e-05,4.6893685079843135e-05,3.295809377106627e-05,9.708378034557918e-05,0.00022869476884189048
second_threshold,306,8.128934497590894e-05,1.9780877578433585e-05,3.57454255376447e-05,2.314312076754991e-05,4.481053794711955e-05,3.151482008607689e-05,9.038358494964899e-05,0.00026704480134664423
second_threshold,307,5.0193157574210426e-05,2.3147085650828532e-05,3.24950675258752e-05,1.8254234457335675e-05,4.506244939240503e-05,2.9340896883815422e-05,6.295739728168369e-05,0.00022556303926395604
second_threshold,308,3.056232577623475e-05,2.3065110524792488e-05,3.488852476266071e-05,2.4599762740433414e-05,3.548874699039283e-05,2.886989598982165e-05,6.357887888232364e-05,0.0001488715586334411
second_threshold,309,1.3289652393415494e-05,2.489928318472302e-05,2.853301877694274e-05,1.6062305637596425e-05,4.2678680646357697e-05,2.9069652585313217e-05,5.357070874168581e-05,0.0001262050380186957
