segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,360,7.8049895e-06,1.12459e-05,-4.196231e-06,1.12459e-05,-2.232395e-05,-3.524834e-06,-1.846342e-06,-4.531929e-06
second_threshold,361,7.553216e-06,1.12459e-05,-4.196231e-06,1.12459e-05,-2.232395e-05,-4.196231e-06,-1.846342e-06,-5.539025e-06
second_threshold,362,7.553216e-06,1.12459e-05,-4.196231e-06,1.12459e-05,-2.18204e-05,-3.1052109999999996e-06,-1.846342e-06,-3.189136e-06
second_threshold,363,7.553216e-06,1.15816e-05,-3.860533e-06,1.12459e-05,-2.299535e-05,-3.524834e-06,-1.846342e-06,-1.846342e-06
second_threshold,364,7.888914e-06,1.15816e-05,-4.531929e-06,1.12459e-05,-2.232395e-05,-3.189136e-06,-1.846342e-06,-6.54612e-06
second_threshold,365,7.888914e-06,1.1329825e-05,-4.196231e-06,1.12459e-05,-2.232395e-05,-4.196231e-06,-1.846342e-06,-6.210422e-06
second_threshold,366,7.888914e-06,1.15816e-05,-4.196231e-06,1.12459e-05,-2.165255e-05,-4.028382e-06,-1.846342e-06,-7.4692915e-06
second_threshold,367,7.888914e-06,1.12459e-05,-4.196231e-06,1.15816e-05,-2.232395e-05,-2.853437e-06,-2.0981155e-06,-5.874723e-06
second_threshold,368,7.888914e-06,1.12459e-05,-4.196231e-06,1.12459e-05,-2.299535e-05,-3.524834e-06,-1.846342e-06,-5.035477e-06
second_threshold,369,7.721065e-06,1.12459e-05,-4.196231e-06,1.12459e-05,-2.24918e-05,-4.196231e-06,-1.846342e-06,-5.539025e-06
second_threshold,370,7.888914e-06,1.15816e-05,-4.196231e-06,1.1497675e-05,-2.265965e-05,-2.9373614999999997e-06,-1.846342e-06,-1.510643e-06
second_threshold,371,7.553216e-06,1.12459e-05,-4.196231e-06,1.12459e-05,-2.232395e-05,-4.196231e-06,-1.510643e-06,-4.867628e-06
second_threshold,372,7.8049895e-06,1.141375e-05,-4.531929e-06,1.15816e-05,-2.232395e-05,-4.112306500000001e-06,-1.846342e-06,-3.7766079999999998e-06
