subject,angle,muscle,r,p,n,duration_s
subject_620,Sagittal,STL_IMF,0.1672493835127455,4.321322119757858e-05,592,591.9996
subject_620,Sagittal,STR_IMF,0.15271137134935625,0.0001917288301334536,592,591.9996
subject_620,Sagittal,UTL_IMF,-0.13101411022257398,0.0013995008008031082,592,591.9996
subject_620,Sagittal,UTR_IMF,-0.23712468578605908,5.194971555101373e-09,592,591.9996
subject_620,Frontal,MTL_IMF,-0.24898342847246663,8.138013482464969e-10,592,591.9996
subject_620,Frontal,MTR_IMF,0.05047552320629901,0.220082573693699,592,591.9996
subject_620,Frontal,SCML_IMF,0.3447876918424978,5.7418745505726535e-18,592,591.9996
subject_620,Frontal,SCMR_IMF,0.27793238701752043,5.81197419778228e-12,592,591.9996
subject_620,Frontal,STL_IMF,-0.373584588712446,4.800581139800611e-21,592,591.9996
subject_620,Frontal,STR_IMF,-0.29070392455279714,5.410663162662441e-13,592,591.9996
subject_620,Frontal,UTL_IMF,0.19048817029561732,3.0445970772005587e-06,592,591.9996
subject_620,Frontal,UTR_IMF,0.21251193673409427,1.7946157836789934e-07,592,591.9996
subject_620,Horizontal,MTL_IMF,0.0851819719954394,0.03826978724900366,592,591.9996
subject_620,Horizontal,MTR_IMF,-0.023104906557739467,0.5747611499414454,592,591.9996
subject_620,Horizontal,SCML_IMF,0.03395202334107512,0.40960999177537016,592,591.9996
subject_620,Horizontal,SCMR_IMF,-0.0048856326513215505,0.9055748041706259,592,591.9996
subject_620,Horizontal,STL_IMF,-0.050984558835304186,0.2154596977297074,592,591.9996
subject_620,Horizontal,STR_IMF,0.009425168580945905,0.8189896648479686,592,591.9996
subject_620,Horizontal,UTL_IMF,-0.09316621299597669,0.023391858951868388,592,591.9996
subject_620,Horizontal,UTR_IMF,-0.11084926206918871,0.006940143274749688,592,591.9996
subject_621,Sagittal,SCML_IMF,0.35363013292132756,1.3129379207329127e-21,685,684.9995
subject_621,Sagittal,SCMR_IMF,0.2122157123632441,2.045939290820722e-08,685,684.9995
subject_621,Sagittal,STL_IMF,-0.10418510989092786,0.00634812852586353,685,684.9995
subject_621,Sagittal,STR_IMF,0.1861131445603762,9.339451643858096e-07,685,684.9995
subject_621,Sagittal,UTL_IMF,0.4672772490351481,1.8916509701883797e-38,685,684.9995
subject_621,Frontal,SCML_IMF,-0.04298117639989988,0.26197193736716684,683,684.9995
subject_621,Frontal,SCMR_IMF,-0.19342847844790137,3.505188662782518e-07,683,684.9995
subject_621,Frontal,STL_IMF,-0.29703528030026527,2.223361382216256e-15,683,684.9995
subject_621,Frontal,STR_IMF,0.17282972389510082,5.5529678105428015e-06,683,684.9995
subject_621,Frontal,UTL_IMF,0.5207031961988892,9.974831660450699e-49,683,684.9995
subject_621,Horizontal,SCML_IMF,-0.17597476213955696,3.654921816886009e-06,684,684.9995
subject_621,Horizontal,SCMR_IMF,-0.27371352223528433,3.216333374397424e-13,684,684.9995
subject_621,Horizontal,STL_IMF,-0.20518289089163244,6.1590650525578e-08,684,684.9995
subject_621,Horizontal,STR_IMF,0.016236899323848742,0.6716378183861224,684,684.9995
subject_621,Horizontal,UTL_IMF,0.16530999171780417,1.3899622151953083e-05,684,684.9995
subject_623,Sagittal,MTL_IMF,0.0731438796050948,0.06379405442969113,643,642.9995
subject_623,Sagittal,MTR_IMF,0.15785162072377623,5.8159646039803214e-05,643,642.9995
subject_623,Sagittal,SCML_IMF,0.1814698420178638,3.636170136928274e-06,643,642.9995
subject_623,Sagittal,SCMR_IMF,0.22876087344291587,4.424584835531991e-09,643,642.9995
subject_623,Sagittal,STL_IMF,-0.10684466166687519,0.006691850673837507,643,642.9995
subject_623,Sagittal,STR_IMF,0.06218196713395867,0.11520281342336205,643,642.9995
subject_623,Sagittal,UTR_IMF,-0.016647301236792828,0.6735062040626959,643,642.9995
subject_623,Frontal,MTL_IMF,0.055831765963578806,0.15733273007499166,643,642.9995
subject_623,Frontal,MTR_IMF,0.03568673199919328,0.3662863906902225,643,642.9995
subject_623,Frontal,SCML_IMF,-0.018058009167940977,0.6476341971594288,643,642.9995
subject_623,Frontal,SCMR_IMF,-0.0536549609373105,0.17418323555456447,643,642.9995
subject_623,Frontal,STL_IMF,0.061737629746638926,0.117828240704405,643,642.9995
subject_623,Frontal,STR_IMF,0.05381505764138628,0.17289987565326634,643,642.9995
subject_623,Frontal,UTR_IMF,0.04035592346638386,0.30690008305673216,643,642.9995
subject_623,Horizontal,MTL_IMF,-0.057689416457743926,0.1439531737103887,643,642.9995
subject_623,Horizontal,MTR_IMF,-0.03199080581170738,0.4180356057872013,643,642.9995
subject_623,Horizontal,SCML_IMF,0.048694196873559116,0.21754240552439114,643,642.9995
subject_623,Horizontal,SCMR_IMF,0.07360509910974761,0.062134266449254925,643,642.9995
subject_623,Horizontal,STL_IMF,-0.06429034971711127,0.10336548648494336,643,642.9995
subject_623,Horizontal,STR_IMF,-0.0526459456278111,0.18243539343692577,643,642.9995
subject_623,Horizontal,UTR_IMF,-0.05998470315128482,0.12864483142635222,643,642.9995
subject_624,Sagittal,MTL_IMF,0.4333986875070567,6.4254520532735465e-43,909,908.9995
subject_624,Sagittal,MTR_IMF,0.38077976300413613,9.722158020828955e-33,909,908.9995
subject_624,Sagittal,SCML_IMF,-0.10977657489299877,0.0009158000943215476,909,908.9995
subject_624,Sagittal,SCMR_IMF,0.19621503773467716,2.435059747041231e-09,909,908.9995
subject_624,Sagittal,STL_IMF,0.46695649352616886,2.0376240481578463e-50,909,908.9995
subject_624,Sagittal,STR_IMF,0.45071517097771174,1.1040276248354722e-46,909,908.9995
subject_624,Sagittal,UTL_IMF,0.1526920191533333,3.7565654202149466e-06,909,908.9995
subject_624,Sagittal,UTR_IMF,0.25906939657479466,2.088486225365304e-15,909,908.9995
subject_624,Frontal,MTL_IMF,0.40309265088642343,7.809687467504338e-37,909,908.9995
subject_624,Frontal,MTR_IMF,0.3790573109634841,1.9541273930343838e-32,909,908.9995
subject_624,Frontal,SCML_IMF,-0.0882486259371171,0.007763230681679048,909,908.9995
subject_624,Frontal,SCMR_IMF,0.23318194460538672,1.0868356597005825e-12,909,908.9995
subject_624,Frontal,STL_IMF,0.47979895254718247,1.6253804343365243e-53,909,908.9995
subject_624,Frontal,STR_IMF,0.39247774789157036,7.586594757200168e-35,909,908.9995
subject_624,Frontal,UTL_IMF,0.09349761508075646,0.004784117893448757,909,908.9995
subject_624,Frontal,UTR_IMF,0.2741614026533044,3.886606978178228e-17,909,908.9995
subject_624,Horizontal,MTL_IMF,-0.051694288937759014,0.11936123112862733,909,908.9995
subject_624,Horizontal,MTR_IMF,-0.04639138450933249,0.16226002370202894,909,908.9995
subject_624,Horizontal,SCML_IMF,0.03654804833560775,0.27100045113709026,909,908.9995
subject_624,Horizontal,SCMR_IMF,-0.008721008419624976,0.7928755950278255,909,908.9995
subject_624,Horizontal,STL_IMF,0.03373018916205774,0.3097044691789307,909,908.9995
subject_624,Horizontal,STR_IMF,-0.0057401507151125086,0.8627876576927508,909,908.9995
subject_624,Horizontal,UTL_IMF,-0.018957355749564545,0.5681202877230566,909,908.9995
subject_624,Horizontal,UTR_IMF,0.010084183988003976,0.7614145550332618,909,908.9995
subject_625,Sagittal,MTL_IMF,0.42681100159143065,1.527284564706695e-41,909,908.9995
subject_625,Sagittal,MTR_IMF,0.3920551706847892,9.071462707700014e-35,909,908.9995
subject_625,Sagittal,SCML_IMF,-0.11087128723662472,0.0008126301229306877,909,908.9995
subject_625,Sagittal,SCMR_IMF,0.20916252106486377,1.914336955723776e-10,909,908.9995
subject_625,Sagittal,STL_IMF,0.4671048160162151,1.8797034233883371e-50,909,908.9995
subject_625,Sagittal,STR_IMF,0.43767709787353676,7.903894291831092e-44,909,908.9995
subject_625,Sagittal,UTL_IMF,0.13689935692793537,3.453466835605623e-05,909,908.9995
subject_625,Sagittal,UTR_IMF,0.2627463396978526,8.098423851108586e-16,909,908.9995
subject_625,Frontal,MTL_IMF,-0.06959564088827694,0.7465902458809002,24,908.9995
subject_625,Frontal,MTR_IMF,-0.16000024196652243,0.4551690294258179,24,908.9995
subject_625,Frontal,SCML_IMF,0.29900068872114655,0.15580765793014764,24,908.9995
subject_625,Frontal,SCMR_IMF,-0.1529438225803745,0.4755459427609677,24,908.9995
subject_625,Frontal,STL_IMF,-0.2869097810585554,0.17404748645269247,24,908.9995
subject_625,Frontal,STR_IMF,-0.06264973341725012,0.7711883070889153,24,908.9995
subject_625,Frontal,UTL_IMF,-0.05570079908591424,0.7960130797949323,24,908.9995
subject_625,Frontal,UTR_IMF,0.10448459488214322,0.6270550623216782,24,908.9995
subject_625,Horizontal,MTL_IMF,-0.08182848557685461,0.013592986856286727,909,908.9995
subject_625,Horizontal,MTR_IMF,-0.04514317777737192,0.17387092435220233,909,908.9995
subject_625,Horizontal,SCML_IMF,0.059237052749827074,0.07424749027534919,909,908.9995
subject_625,Horizontal,SCMR_IMF,-0.07570396926116363,0.022455004257056353,909,908.9995
subject_625,Horizontal,STL_IMF,-0.030728554910832213,0.3547588219362848,909,908.9995
subject_625,Horizontal,STR_IMF,0.008263309371435419,0.8035177120275018,909,908.9995
subject_625,Horizontal,UTL_IMF,-0.009766058880612948,0.7687236037125073,909,908.9995
subject_625,Horizontal,UTR_IMF,0.055697416408316915,0.09329859386321199,909,908.9995
subject_626,Sagittal,MTL_IMF,-0.04176038297396324,0.25914708087063987,732,731.9994
subject_626,Sagittal,MTR_IMF,-0.03557967526786284,0.3364088360529617,732,731.9994
subject_626,Sagittal,SCML_IMF,0.14856885365680453,5.456760842177974e-05,732,731.9994
subject_626,Sagittal,SCMR_IMF,0.11229041974925587,0.0023461503376713227,732,731.9994
subject_626,Sagittal,STL_IMF,0.04858189464829458,0.18920438488381305,732,731.9994
subject_626,Sagittal,STR_IMF,0.03044319957928485,0.4108271200170047,732,731.9994
subject_626,Sagittal,UTL_IMF,0.15317408608196395,3.158849476207666e-05,732,731.9994
subject_626,Sagittal,UTR_IMF,0.04551956441093259,0.21866436221688096,732,731.9994
subject_626,Frontal,MTL_IMF,0.0645032180303087,0.08115896680634589,732,731.9994
subject_626,Frontal,MTR_IMF,0.10019351295269927,0.006668067203357579,732,731.9994
subject_626,Frontal,SCML_IMF,0.16923827222382534,4.139501186804748e-06,732,731.9994
subject_626,Frontal,SCMR_IMF,0.10317577597684142,0.005203446088661624,732,731.9994
subject_626,Frontal,STL_IMF,-0.2913359452716561,8.702194176819372e-16,732,731.9994
subject_626,Frontal,STR_IMF,-0.13632545294067186,0.0002161664138293036,732,731.9994
subject_626,Frontal,UTL_IMF,-0.25025409012429706,6.475946133939127e-12,732,731.9994
subject_626,Frontal,UTR_IMF,0.10221539978459859,0.00563987858250895,732,731.9994
subject_626,Horizontal,MTL_IMF,0.03652523260018571,0.3237167489183861,732,731.9994
subject_626,Horizontal,MTR_IMF,0.15518750520438904,2.474932947821887e-05,732,731.9994
subject_626,Horizontal,SCML_IMF,0.004862172840909525,0.8955186345469333,732,731.9994
subject_626,Horizontal,SCMR_IMF,-0.1281236679493661,0.0005111264727054217,732,731.9994
subject_626,Horizontal,STL_IMF,-0.1720392891238234,2.84640519435136e-06,732,731.9994
subject_626,Horizontal,STR_IMF,-0.13990411095551664,0.0001462230701762756,732,731.9994
subject_626,Horizontal,UTL_IMF,-0.19014557406997223,2.182872238867863e-07,732,731.9994
subject_626,Horizontal,UTR_IMF,-0.051712763273591277,0.1622155648131854,732,731.9994
subject_627,Sagittal,SCML_IMF,-0.010455838350207903,0.7791170531149971,722,721.9998
subject_627,Sagittal,SCMR_IMF,-0.04212018448030853,0.2583445997352277,722,721.9998
subject_627,Sagittal,STL_IMF,0.030188568188302733,0.4179702479699822,722,721.9998
subject_627,Sagittal,STR_IMF,0.03021549764644122,0.41755491026986363,722,721.9998
subject_627,Sagittal,UTL_IMF,0.10269442770955677,0.005746091580552134,722,721.9998
subject_627,Sagittal,UTR_IMF,0.07982251344949738,0.03198948015292019,722,721.9998
subject_627,Frontal,SCML_IMF,-0.04483837629486455,0.2294976747967804,720,721.9998
subject_627,Frontal,SCMR_IMF,-0.0007758505960444282,0.9834194867629122,720,721.9998
subject_627,Frontal,STL_IMF,-0.05439839485122703,0.1447838322056296,720,721.9998
subject_627,Frontal,STR_IMF,-0.033387636839529465,0.37101318589505655,720,721.9998
subject_627,Frontal,UTL_IMF,0.0466439225554684,0.2112653574765837,720,721.9998
subject_627,Frontal,UTR_IMF,0.03486295588443276,0.3502369081448582,720,721.9998
subject_627,Horizontal,SCML_IMF,-0.006119239055838653,0.8701601071519117,716,721.9998
subject_627,Horizontal,SCMR_IMF,0.10711992128556257,0.004110092580708858,716,721.9998
subject_627,Horizontal,STL_IMF,0.09472388432238057,0.011215430142801798,716,721.9998
subject_627,Horizontal,STR_IMF,0.014052021964570786,0.7073867624375696,716,721.9998
subject_627,Horizontal,UTL_IMF,-0.04985956830073437,0.18264701572160644,716,721.9998
subject_627,Horizontal,UTR_IMF,-0.054311169877262214,0.1465571314933445,716,721.9998
subject_628,Sagittal,MTL_IMF,-0.1625868389461283,4.308310644351028e-05,627,626.9996
subject_628,Sagittal,MTR_IMF,-0.03877497219354029,0.3323699937481391,627,626.9996
subject_628,Sagittal,SCML_IMF,0.1721788304113633,1.4565047267576841e-05,627,626.9996
subject_628,Sagittal,SCMR_IMF,-0.07559702193366197,0.058507292604388736,627,626.9996
subject_628,Sagittal,STL_IMF,-0.025426310883680314,0.5250982550692627,627,626.9996
subject_628,Sagittal,STR_IMF,-0.11413410914349413,0.00421551540193526,627,626.9996
subject_628,Sagittal,UTL_IMF,-0.3442824531636849,6.905524564078649e-19,627,626.9996
subject_628,Sagittal,UTR_IMF,-0.1641338974917278,3.631647184221167e-05,627,626.9996
subject_628,Frontal,MTL_IMF,0.009159983831632856,0.8189366786687575,627,626.9996
subject_628,Frontal,MTR_IMF,0.017371439439187092,0.6641831013827609,627,626.9996
subject_628,Frontal,SCML_IMF,-0.060407016086456516,0.13080081446844916,627,626.9996
subject_628,Frontal,SCMR_IMF,0.06292952616993785,0.11544827445444826,627,626.9996
subject_628,Frontal,STL_IMF,0.002322843960427181,0.9537104314957576,627,626.9996
subject_628,Frontal,STR_IMF,-0.02905527758855751,0.4676887252064339,627,626.9996
subject_628,Frontal,UTL_IMF,0.03334883362324996,0.40449554545983146,627,626.9996
subject_628,Frontal,UTR_IMF,0.050966581932610576,0.2024921625744,627,626.9996
subject_628,Horizontal,MTL_IMF,-0.44723499245173953,3.6554183680204714e-32,627,626.9996
subject_628,Horizontal,MTR_IMF,-0.08533481380030637,0.0326455746940613,627,626.9996
subject_628,Horizontal,SCML_IMF,0.3312516054781291,1.6000161860012265e-17,627,626.9996
subject_628,Horizontal,SCMR_IMF,-0.4491087959176677,1.8875990693572723e-32,627,626.9996
subject_628,Horizontal,STL_IMF,0.04138687243694497,0.3008083895498494,627,626.9996
subject_628,Horizontal,STR_IMF,0.0036601111695329864,0.927121930241583,627,626.9996
subject_628,Horizontal,UTL_IMF,-0.3806953419369247,4.676739960384265e-23,627,626.9996
subject_628,Horizontal,UTR_IMF,-0.17114660397713308,1.6415428184035125e-05,627,626.9996
subject_629,Sagittal,MTL_IMF,0.02042372396351893,0.6793575844705119,412,411.9994
subject_629,Sagittal,MTR_IMF,0.0061395207114162,0.9011242930538242,412,411.9994
subject_629,Sagittal,SCML_IMF,0.005433635841135864,0.9124438851472731,412,411.9994
subject_629,Sagittal,SCMR_IMF,0.12270523913080712,0.012684633518630167,412,411.9994
subject_629,Sagittal,STL_IMF,-0.16440910306257825,0.0008086298196021333,412,411.9994
subject_629,Sagittal,STR_IMF,-0.1070540087160209,0.029810124452324373,412,411.9994
subject_629,Sagittal,UTL_IMF,0.0008173826028120215,0.9868030723447833,412,411.9994
subject_629,Sagittal,UTR_IMF,0.05580940501389035,0.25837235085765836,412,411.9994
subject_629,Frontal,MTL_IMF,0.01948970578155834,0.6932611080369385,412,411.9994
subject_629,Frontal,MTR_IMF,-0.15124251982433862,0.002081944574682077,412,411.9994
subject_629,Frontal,SCML_IMF,0.035699324996910774,0.4698974108925204,412,411.9994
subject_629,Frontal,SCMR_IMF,-0.26677584857772146,3.831021440825577e-08,412,411.9994
subject_629,Frontal,STL_IMF,0.3295551285038054,6.812819852243828e-12,412,411.9994
subject_629,Frontal,STR_IMF,0.2887958293224163,2.3462078717111634e-09,412,411.9994
subject_629,Frontal,UTL_IMF,-0.17967317407281044,0.0002466038604781681,412,411.9994
subject_629,Frontal,UTR_IMF,-0.2975504489253526,7.211900828838633e-10,412,411.9994
subject_629,Horizontal,MTL_IMF,-0.08533555199451977,0.0836272611838388,412,411.9994
subject_629,Horizontal,MTR_IMF,0.0040668102616488126,0.9344107181384066,412,411.9994
subject_629,Horizontal,SCML_IMF,-0.061653744872601085,0.2117307297635011,412,411.9994
subject_629,Horizontal,SCMR_IMF,-0.0108770306111134,0.8257813264716807,412,411.9994
subject_629,Horizontal,STL_IMF,-0.06375973286403984,0.1965082844778023,412,411.9994
subject_629,Horizontal,STR_IMF,-0.062015145432331754,0.20905981323171455,412,411.9994
subject_629,Horizontal,UTL_IMF,-0.0054212111390871,0.9126432935026965,412,411.9994
subject_629,Horizontal,UTR_IMF,0.023716792234677635,0.6312250946488216,412,411.9994
subject_630,Sagittal,MTL_IMF,-0.3122269673945698,3.222199083474343e-14,564,563.9998
subject_630,Sagittal,MTR_IMF,-0.03664312898518005,0.38507298022876824,564,563.9998
subject_630,Sagittal,SCML_IMF,-0.425390539238082,3.4185321061082094e-26,564,563.9998
subject_630,Sagittal,SCMR_IMF,0.07350685389282174,0.08112801358734449,564,563.9998
subject_630,Sagittal,STL_IMF,-0.2096631498934741,5.057357806718678e-07,564,563.9998
subject_630,Sagittal,STR_IMF,-0.14720029083453898,0.00045288246040025963,564,563.9998
subject_630,Sagittal,UTL_IMF,-0.2395696923274095,8.364518352401231e-09,564,563.9998
subject_630,Sagittal,UTR_IMF,-0.27287262091154585,4.354542670314643e-11,564,563.9998
subject_630,Frontal,MTL_IMF,-0.3411760312875441,7.690294128804223e-17,564,563.9998
subject_630,Frontal,MTR_IMF,-0.013342066666323768,0.7518752756772777,564,563.9998
subject_630,Frontal,SCML_IMF,-0.4364447215223539,1.2447576501065312e-27,564,563.9998
subject_630,Frontal,SCMR_IMF,0.037913601789868974,0.3687998486905946,564,563.9998
subject_630,Frontal,STL_IMF,-0.25565001191768416,7.249528532396751e-10,564,563.9998
subject_630,Frontal,STR_IMF,-0.18848779597402662,6.579262019953416e-06,564,563.9998
subject_630,Frontal,UTL_IMF,-0.2409922526174999,6.783738156964667e-09,564,563.9998
subject_630,Frontal,UTR_IMF,-0.2939169746983033,1.0593331506904566e-12,564,563.9998
subject_630,Horizontal,MTL_IMF,-0.3547000966635094,3.6539284841798955e-18,564,563.9998
subject_630,Horizontal,MTR_IMF,0.006972022186563454,0.8687778938766451,564,563.9998
subject_630,Horizontal,SCML_IMF,-0.3736804157492666,3.938345314975013e-20,564,563.9998
subject_630,Horizontal,SCMR_IMF,-0.022994998823927883,0.5857800245190032,564,563.9998
subject_630,Horizontal,STL_IMF,-0.26520568630567953,1.5614133891064593e-10,564,563.9998
subject_630,Horizontal,STR_IMF,-0.20562347408958567,8.428352750455472e-07,564,563.9998
subject_630,Horizontal,UTL_IMF,-0.25735212377905714,5.539887164654962e-10,564,563.9998
subject_630,Horizontal,UTR_IMF,-0.2597459365220291,3.78257550532188e-10,564,563.9998
subject_631,Sagittal,MTL_IMF,0.15414356403480836,0.00022346804397883478,569,568.9996
subject_631,Sagittal,MTR_IMF,-0.03795376770566596,0.36616865857662,569,568.9996
subject_631,Sagittal,SCML_IMF,-0.20795355309367752,5.604576432771601e-07,569,568.9996
subject_631,Sagittal,SCMR_IMF,-0.23309833402100294,1.847440537785762e-08,569,568.9996
subject_631,Sagittal,STL_IMF,-0.20871658756821573,5.083238566713982e-07,569,568.9996
subject_631,Sagittal,STR_IMF,-0.16577209991599792,7.094103271430441e-05,569,568.9996
subject_631,Sagittal,UTL_IMF,0.11125562424935313,0.007900905821121846,569,568.9996
subject_631,Sagittal,UTR_IMF,-0.22931877396823988,3.16666184883757e-08,569,568.9996
subject_631,Frontal,MTL_IMF,0.07254526408228093,0.0838184590155032,569,568.9996
subject_631,Frontal,MTR_IMF,0.034137526143817,0.41635956420921244,569,568.9996
subject_631,Frontal,SCML_IMF,-0.12737011550710278,0.002334734877145375,569,568.9996
subject_631,Frontal,SCMR_IMF,-0.27883059297132506,1.2765976877259457e-11,569,568.9996
subject_631,Frontal,STL_IMF,-0.2352827977896495,1.3472940607390328e-08,569,568.9996
subject_631,Frontal,STR_IMF,-0.193938728482358,3.157405841023212e-06,569,568.9996
subject_631,Frontal,UTL_IMF,0.26893589751181907,6.958863966809196e-11,569,568.9996
subject_631,Frontal,UTR_IMF,0.08795314585277153,0.035952671677310116,569,568.9996
subject_631,Horizontal,MTL_IMF,-0.011504515324462117,0.7842144366369193,569,568.9996
subject_631,Horizontal,MTR_IMF,-0.00711857355525719,0.8654559086745064,569,568.9996
subject_631,Horizontal,SCML_IMF,0.06173688351213023,0.14134002275030172,569,568.9996
subject_631,Horizontal,SCMR_IMF,0.18165697368984413,1.3006678033183144e-05,569,568.9996
subject_631,Horizontal,STL_IMF,0.1286493373354833,0.002106414050270675,569,568.9996
subject_631,Horizontal,STR_IMF,0.11237524006612035,0.0072926499589997355,569,568.9996
subject_631,Horizontal,UTL_IMF,-0.1959132544807595,2.4931547114241215e-06,569,568.9996
subject_631,Horizontal,UTR_IMF,-0.08700182519222542,0.03801538772302249,569,568.9996
subject_632,Sagittal,SCML_IMF,0.11339760082983857,0.004939791275367113,613,612.9993
subject_632,Sagittal,SCMR_IMF,0.04994418693332821,0.2169024273693245,613,612.9993
subject_632,Sagittal,STL_IMF,0.14000171959083524,0.0005083073204354156,613,612.9993
subject_632,Sagittal,STR_IMF,0.07984776372968858,0.04814813294983752,613,612.9993
subject_632,Sagittal,UTR_IMF,0.26604644285891527,2.162964003111236e-11,613,612.9993
subject_632,Frontal,SCML_IMF,-0.08047577052544252,0.04640937669674496,613,612.9993
subject_632,Frontal,SCMR_IMF,0.09690941581114643,0.01638976196803362,613,612.9993
subject_632,Frontal,STL_IMF,0.22943559692641327,9.149552385915229e-09,613,612.9993
subject_632,Frontal,STR_IMF,0.1166336878526292,0.0038316934763774745,613,612.9993
subject_632,Frontal,UTR_IMF,0.3605119081785277,2.985975576362358e-20,613,612.9993
subject_632,Horizontal,SCML_IMF,-0.07077108268704782,0.07997535309709417,613,612.9993
subject_632,Horizontal,SCMR_IMF,-0.011395094883749946,0.7782789278711376,613,612.9993
subject_632,Horizontal,STL_IMF,0.06346648792367703,0.11647748080840543,613,612.9993
subject_632,Horizontal,STR_IMF,0.04358994678417536,0.28123650340936573,613,612.9993
subject_632,Horizontal,UTR_IMF,0.03912254993700918,0.33353301943078106,613,612.9993
