"Variable","Original_Mean","Original_SD"
"Baseline_SCM_MVC_Warmup",9.23918517617832,12.4371118067809
"Mean_SCM_MVC_Increase",26.8207587650088,30.6701646178282
"SCM_Peak_MVC_WanT",114.474516147617,97.7958064252271
"CCI_SCML_MTL_Change",-0.168568092017362,0.242905077786423
"SCM_Bilateral_Asymmetry",61.2045338752401,77.0952112006811
