Contrast,A,B,mean(A),std(A),mean(B),std(B),Paired,Parametric,W-val,alternative,p-unc,p-corr,p-adjust,hedges
phase,CD,ST,-0.6778464588037882,0.38252650844317004,0.020334743369285237,0.09341328850576265,True,False,15.0,two-sided,1.1670020984965039e-10,7.002012590979023e-10,bonf,-2.49068674192377
phase,CD,VO2,-0.6778464588037882,0.38252650844317004,-0.009347420735467743,0.4154278599262983,True,False,38.0,two-sided,3.829486005408706e-10,2.2976916032452234e-09,bonf,-1.662873899960411
phase,CD,WanT,-0.6778464588037882,0.38252650844317004,-1.6667109754500946,0.873247674509232,True,False,17.0,two-sided,1.2957180263656208e-10,7.774308158193725e-10,bonf,1.4570419175705276
phase,ST,WanT,0.020334743369285237,0.09341328850576265,-1.6667109754500946,0.873247674509232,True,False,0.0,two-sided,5.28272486561805e-11,3.16963491937083e-10,bonf,2.698417459458994
phase,VO2,WanT,-0.009347420735467743,0.4154278599262983,-1.6667109754500946,0.873247674509232,True,False,1.0,two-sided,5.5717740783625447e-11,3.343064447017527e-10,bonf,2.4075177209384586
