Contrast,A,B,mean(A),std(A),mean(B),std(B),Paired,Parametric,W-val,alternative,p-unc,p-corr,p-adjust,hedges
phase,Cooldown,SecondThreshold,12.901940072203658,20.410520268535773,11.99825741286542,9.98056525295086,True,False,687.0,two-sided,0.2694266312243412,1.0,bonf,0.05587235333960585
phase,Cooldown,VO2max,12.901940072203658,20.410520268535773,22.392598213807243,24.695083630705003,True,False,216.0,two-sided,1.256098912019726e-06,1.2560989120197259e-05,bonf,-0.4161220533762367
phase,Cooldown,WanT,12.901940072203658,20.410520268535773,39.04269916431633,39.298855866905114,True,False,97.0,two-sided,6.952966095373719e-09,6.95296609537372e-08,bonf,-0.829222381089399
phase,Cooldown,Warmup,12.901940072203658,20.410520268535773,8.041558784608114,6.488110889352886,True,False,584.0,two-sided,0.054512665751847926,0.5451266575184792,bonf,0.31878916604379987
phase,SecondThreshold,VO2max,11.99825741286542,9.98056525295086,22.392598213807243,24.695083630705003,True,False,76.0,two-sided,2.5393199822453336e-09,2.5393199822453337e-08,bonf,-0.5481807681564855
phase,SecondThreshold,WanT,11.99825741286542,9.98056525295086,39.04269916431633,39.298855866905114,True,False,112.0,two-sided,1.4041776175374662e-08,1.4041776175374663e-07,bonf,-0.9369491180653241
phase,SecondThreshold,Warmup,11.99825741286542,9.98056525295086,8.041558784608114,6.488110889352886,True,False,331.0,two-sided,8.393484175155042e-05,0.0008393484175155042,bonf,0.466903745811104
phase,VO2max,WanT,22.392598213807243,24.695083630705003,39.04269916431633,39.298855866905114,True,False,275.0,two-sided,1.198779723587673e-05,0.00011987797235876729,bonf,-0.5039176202909785
phase,VO2max,Warmup,22.392598213807243,24.695083630705003,8.041558784608114,6.488110889352886,True,False,53.0,two-sided,8.167078540370328e-10,8.167078540370328e-09,bonf,0.7895307992028262
phase,WanT,Warmup,39.04269916431633,39.298855866905114,8.041558784608114,6.488110889352886,True,False,24.0,two-sided,1.8650967517746086e-10,1.8650967517746084e-09,bonf,1.0933234697231762
