segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,240.9997,7.851813814848145e-06,1.1498428196850392e-05,-4.787384985151855e-06,1.1337092773678288e-05,-2.1941520834533182e-05,-2.514056825590551e-06,-4.365213064679415e-07,-8.344383653292066e-06
second_threshold,241.9999,7.823398356130484e-06,1.1468502373509562e-05,-4.812181916882387e-06,1.1348137933802025e-05,-2.1756207021991e-05,-2.3054253353768277e-06,-6.626123864378167e-07,-8.293810390157481e-06
second_threshold,242.9994,7.772638385593697e-06,1.1431317402082161e-05,-4.658690047664603e-06,1.1417337731288688e-05,-2.1650285119639844e-05,-2.15445844957794e-06,-6.143453123241419e-07,-8.330687386550366e-06
second_threshold,243.9996,7.72908946023622e-06,1.141063317536558e-05,-4.8919840113048375e-06,1.1372777329921262e-05,-2.1688614027334085e-05,-2.464495081214848e-06,-5.148760636670419e-07,-8.331382922778403e-06
second_threshold,244.9997,7.819150220641169e-06,1.1481058064566929e-05,-4.513426344544432e-06,1.1366735452755905e-05,-2.171514111006749e-05,-2.7202532297129994e-06,-4.829676320022498e-07,-8.308537214004498e-06
second_threshold,245.9998,7.88579902407199e-06,1.1436971663554555e-05,-4.753399814285715e-06,1.126657360095613e-05,-2.1531054831552304e-05,-2.209432632470456e-06,-5.584905107424072e-07,-8.279080948732395e-06
second_threshold,246.9999,7.65167858993251e-06,1.1491725588751408e-05,-4.75113405568054e-06,1.1376742341619798e-05,-2.1787171433689537e-05,-2.5280286793588304e-06,-5.347951117547806e-07,-8.352979124423184e-06
second_threshold,247.9995,7.743734741305571e-06,1.1539564574169949e-05,-4.6977950150815985e-06,1.142479982082161e-05,-2.1669837638154194e-05,-2.479483975014069e-06,-6.692245328643781e-07,-8.282452676970722e-06
second_threshold,248.9996,7.875320323622047e-06,1.1478320388301463e-05,-4.770958867941507e-06,1.1165089828796402e-05,-2.176545855286839e-05,-2.3570638583802024e-06,-5.436917162633653e-07,-8.289787668486213e-06
second_threshold,249.9997,7.8592716708099e-06,1.144990498903262e-05,-4.7028939208661415e-06,1.1401098505174354e-05,-2.172382658374578e-05,-2.265209573003375e-06,-5.14215272440945e-07,-8.320715323340832e-06
second_threshold,250.9999,7.78403215961755e-06,1.1530053455568056e-05,-4.6967577028121485e-06,1.1346155727896513e-05,-2.1549841051856018e-05,-2.5530653198086664e-06,-5.618888650731159e-07,-8.280153091052336e-06
second_threshold,251.9994,7.741184368598763e-06,1.1375304579065842e-05,-4.631203186156444e-06,1.1284154043331458e-05,-2.1770500308333333e-05,-2.4696603544175574e-06,-4.4677903393359613e-07,-8.33153745858188e-06
second_threshold,252.9996,7.644315143813274e-06,1.1381651287570305e-05,-4.67929317480315e-06,1.1424321591788526e-05,-2.1762059580427444e-05,-2.3737868990433305e-06,-5.824689169291339e-07,-8.35949665396736e-06
second_threshold,253.9997,7.664139821316085e-06,1.1380707205849269e-05,-4.718753727559055e-06,1.1314624742857142e-05,-2.151406218464567e-05,-2.32193027855937e-06,-4.90512654361283e-07,-8.310236577784027e-06
second_threshold,254.9998,7.610613161417323e-06,1.147548822767154e-05,-4.666737424690664e-06,1.1298576275084366e-05,-2.2093793528683914e-05,-2.6715217051743537e-06,-4.2651446760404945e-07,-8.289315428081036e-06
second_threshold,255.9999,7.671880868785152e-06,1.1371266884758156e-05,-4.670419165635545e-06,1.1313680779696288e-05,-2.1458835965073115e-05,-2.383780154668166e-06,-7.35496844488189e-07,-8.26024280456081e-06
second_threshold,256.9995,7.600444151660101e-06,1.1367653602870006e-05,-4.678620459088351e-06,1.1303328769836803e-05,-2.1647450971918965e-05,-2.4211095761395614e-06,-6.564727931344964e-07,-8.321539752619717e-06
second_threshold,257.9996,7.690761634195727e-06,1.1360788060348707e-05,-4.7065756182789655e-06,1.129407198075408e-05,-2.1790286246850397e-05,-2.50800975481148e-06,-6.91410403543307e-07,-8.278517037851517e-06
second_threshold,258.9998,7.706621390382453e-06,1.1365319432902137e-05,-4.777661459673791e-06,1.1394018136276716e-05,-2.1926227397806524e-05,-2.5167936911086102e-06,-5.381188149127746e-07,-8.245499309740992e-06
