Time (s),Period,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL,angle sagital,angle frontal,angle horzintal
0.9997941,Warmup,7.762358312460573,8.187649466970308,3.747495520502567,6.90540317756773,13.60029073190818,11.43204963065084,4.68067097300348,7.89367035015426,0.0,-10.0,40.0
1.999588,Warmup,7.513826216515491,8.0205692276221,3.815542300449798,6.225319134071868,12.23214265115167,13.02029333981348,4.761323223448112,8.656187430029867,0.0,-10.0,40.0
2.999382,Warmup,7.085855801961784,10.26036618866555,3.734508592064292,6.244507796141704,9.8389538815474,14.25442699924439,4.882503766390318,8.410207376468092,5.0,-10.0,40.0
3.99997,Warmup,7.280674113255388,8.4655814842402,3.50079408073244,6.939818092753746,10.66014356419623,12.75337025853021,4.937993759790502,7.857832692232749,5.0,-10.0,20.0
4.999764,Warmup,23.67043692945404,8.214806697230337,3.302066528936927,7.011603642921184,11.47036731345491,12.41181539765099,5.199109802977143,7.863840661751276,5.0,-20.0,40.0
5.999559,Warmup,8.033331577475389,9.244514607951107,3.297287138017455,6.727569369503909,10.91404358133888,11.94957844516044,4.877052655863261,7.742440033646418,5.0,-20.0,40.0
6.999353,Warmup,8.439429173685774,8.650472737621126,3.271155294716534,6.526822342117641,11.78233478070831,13.25070368046229,4.774211433736134,7.925311875292669,5.0,-20.0,40.0
7.999941,Warmup,8.387349276177956,9.180937667179068,5.014237221861767,7.306850277944411,10.14505426708088,14.13064918808679,5.141488453951119,6.974694402524437,10.0,-20.0,40.0
8.999735,Warmup,7.729686115998794,9.122581359533173,3.501914667905958,6.592822592284318,10.16864836611626,11.75785355948087,5.154768661949872,7.809255272986768,5.0,-20.0,40.0
9.999529,Warmup,7.665270266463592,8.162823732000662,4.452141952280066,8.11660458871432,11.29111595256957,13.84598480801571,5.248210583956697,7.88890615565241,5.0,-20.0,40.0
10.99932,Warmup,7.061566789671627,8.462209083585217,5.378047951843824,10.97758112346517,18.12900651183173,17.69767790176778,5.094030720403822,7.672854996718184,20.0,-20.0,40.0
11.99991,Warmup,7.086572521352569,8.576160985905751,4.881163402023754,8.080707469927104,4.562259227783006,17.89936084060562,4.652370932549423,7.543340056859448,30.0,-20.0,20.0
12.99971,Warmup,7.883014229117945,8.890591493546452,4.820352244333582,6.826652296279994,4.481137184134871,16.21722779513043,4.155979128402516,7.801020595467431,35.0,-20.0,20.0
13.9995,Warmup,7.968634060433908,8.089204485697293,4.464838573340851,6.717996627003791,7.900402518321899,12.89541958400424,5.335204629152637,8.306931997432782,35.0,-20.0,20.0
14.99929,Warmup,7.100780275786517,8.468296721172333,4.46648935872175,6.377829899231125,10.84219119756456,11.1881742152445,4.47560150390707,8.214638312506201,10.0,-20.0,40.0
15.99988,Warmup,6.933197657451043,8.651160509699169,4.481867480915677,6.4394353217598,10.31470496698751,12.69364494450179,4.350754101048043,8.111093472698926,5.0,-20.0,40.0
16.99968,Warmup,7.295560328078832,8.01948159025684,4.641439067845639,6.871119734546875,9.699170636481147,14.46875287490431,4.751231099843401,7.696797843689334,10.0,-20.0,40.0
17.99947,Warmup,7.652877883112911,8.73235923460614,4.365085240420512,7.887966446112275,12.01718347282821,13.49397522991756,4.831500617499262,8.072367182681493,10.0,-20.0,40.0
18.99926,Warmup,7.018376664384014,8.738085728260332,7.826529841054554,7.416853957727822,12.05993146006726,14.1639464696548,4.982808871560337,7.916904710418945,5.0,-20.0,40.0
19.99985,Warmup,6.792764044543929,7.900544256763903,4.135494750380779,7.287648596103784,12.54374388776728,13.73728530769547,4.786944088958521,7.807105923947569,0.0,-20.0,40.0
20.99965,Warmup,7.499822030032009,8.287113339708576,4.560963198263358,7.070486524447558,11.6204323801194,12.71060742719231,4.547201746974673,7.446608099422908,5.0,-20.0,40.0
21.99944,Warmup,7.352870445596874,8.477935776048145,4.511531197621171,6.799280227447869,12.70138208340287,13.44673697671247,5.255715236563273,7.816306579377875,0.0,-20.0,40.0
22.99924,Warmup,8.22503145122971,8.835529916583495,4.39025245141231,10.28453089408623,13.68375297708219,13.95280871961777,5.176206881374155,8.180548701840825,5.0,-20.0,40.0
23.99982,Warmup,8.603961780334133,8.593730841893809,4.402634489429041,16.03985985084759,12.80476813386047,13.01293500363241,4.876317917483166,7.491476040149018,0.0,-20.0,40.0
24.99962,Warmup,8.156422927837195,8.77595538433687,4.567440182538705,6.867474876594946,11.66904148336083,12.64678047217106,5.262267601102407,6.887256606262153,5.0,-20.0,40.0
25.99941,Warmup,8.0242589232357,7.716597719462886,4.639215543442529,6.932384978422221,12.88891572066778,12.79713473229173,5.05322346804261,7.629755527907593,5.0,-20.0,40.0
26.9992,Warmup,8.172291767533675,8.035105672886857,5.580872867535252,7.29642690402714,12.38656596950613,12.54085085258949,4.99287880613524,7.945993387158044,5.0,-20.0,40.0
27.99979,Warmup,7.259464860519141,9.192199442154857,4.95824499985632,6.782274069324965,11.73533413228118,12.06080081015355,4.984283574367732,8.322177480660741,0.0,-10.0,40.0
28.99959,Warmup,9.422907672085914,8.288473355641589,4.138180879187438,6.540276019896796,11.86261964362563,11.88030089683696,5.220646417186099,7.702567321655735,5.0,-10.0,40.0
