segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,360,7.95686503842027e-07,5.858816882003654e-06,8.94801982665526e-06,9.05080166415427e-06,3.8602133708835866e-06,1.2283105018996638e-05,2.1781258311602956e-05,2.3547783929554822e-05
second_threshold,361,7.774691613807023e-07,2.792002296277396e-05,8.470249654011216e-06,7.935056779161414e-06,4.420460716741147e-06,1.2158792062116947e-05,2.6576928028534554e-05,2.483772108487596e-05
second_threshold,362,7.725379316048263e-07,7.059510623764694e-06,1.0503799805796407e-05,1.0075769387502167e-05,4.860051164874034e-06,1.2167717032425282e-05,3.1226470681241096e-05,2.534175001550426e-05
second_threshold,363,7.69529974151721e-07,5.851807505297653e-06,1.3070813923448591e-05,1.2158920130000712e-05,4.681676209023212e-06,1.473245619661345e-05,2.308079739499016e-05,2.3989872623120745e-05
second_threshold,364,7.752610674960562e-07,6.057160433358588e-06,1.234118468176966e-05,1.0644390030123555e-05,4.0115540121322094e-06,1.1194469632523464e-05,2.4798935977947296e-05,2.4109760768723706e-05
second_threshold,365,7.485630346113018e-07,6.981257738724321e-06,1.0880725453258727e-05,1.217270098357999e-05,4.50256656612597e-06,1.472265532090256e-05,2.2799602648353736e-05,2.3787517363700818e-05
second_threshold,366,7.671467774484577e-07,3.359195447480388e-05,1.055452817532962e-05,1.3151076550707903e-05,3.3806442261235033e-06,1.3518380371114905e-05,2.5242526449618613e-05,2.1460734142038944e-05
second_threshold,367,7.631589625247477e-07,7.066976708907487e-06,9.491220149986087e-06,9.457596675337835e-06,3.4353616784021038e-06,1.1463771593875697e-05,2.3042594949721366e-05,1.834533033804883e-05
second_threshold,368,7.485910800059811e-07,6.17801939483231e-06,1.0237814346846494e-05,1.0663832078596987e-05,4.310488796063642e-06,1.3834783583578652e-05,2.5692200118435214e-05,2.193647769086252e-05
second_threshold,369,7.554301018772508e-07,8.295315478147665e-06,1.1936889316996093e-05,1.0506480289875526e-05,4.899700204584955e-06,1.521908054187364e-05,2.4701765661104125e-05,1.9703744201348818e-05
second_threshold,370,7.546849076782204e-07,7.775131526318302e-06,9.758636772080322e-06,1.073389633778005e-05,4.080432313308423e-06,1.2642382480627274e-05,2.5399625466997465e-05,2.5195953007898134e-05
second_threshold,371,8.138293587885719e-07,7.54966615563538e-06,1.2031387153235454e-05,1.5166571832260886e-05,6.2432435162061675e-06,1.7089018860238595e-05,3.360547899168653e-05,2.768637790909962e-05
second_threshold,372,8.757505031099316e-07,2.5550949721893526e-05,2.0142543476254744e-05,2.0945913101078052e-05,9.467257549777806e-06,3.096293414346916e-05,3.406219711979349e-05,3.29823398706069e-05
second_threshold,373,8.947451069757757e-07,9.740967769878412e-06,1.830007906367423e-05,1.2358387734564405e-05,4.126236611057687e-06,1.8429343350872808e-05,4.1135107771482505e-05,4.00479399048608e-05
second_threshold,374,8.163392142031615e-07,1.078639181183023e-05,1.5442928451903564e-05,1.0895553663620852e-05,2.9506610161643244e-06,1.7105832103242663e-05,3.8344559651067626e-05,4.078959747258859e-05
second_threshold,375,7.98956673638711e-07,7.530915080726213e-06,1.4106450900065363e-05,9.681531659084019e-06,3.052890585185619e-06,1.9445896474947615e-05,3.5005557658997804e-05,3.76056862919833e-05
second_threshold,376,8.787300687300697e-07,7.572231049784963e-06,1.1033304097528743e-05,9.02765529016551e-06,3.238091454302735e-06,1.8601249623051274e-05,3.690606999322383e-05,3.6467695026533364e-05
second_threshold,377,1.0718418648879856e-06,1.0633617387088108e-05,1.2637317835092581e-05,9.812975116070382e-06,2.8233454092652666e-06,1.6154586295159304e-05,4.1382524286235226e-05,4.0966160661368555e-05
second_threshold,378,1.0396241293741918e-06,1.0582722844833404e-05,1.6442473143792737e-05,1.9373777647107318e-05,3.7691997481552508e-06,2.0240977005196976e-05,3.986966737461067e-05,3.6868632151470215e-05
second_threshold,379,8.662862096919945e-07,8.519232359334082e-06,1.28690130489566e-05,1.0022734865004452e-05,2.6669654120828495e-06,1.5244144753873879e-05,3.0542132545252585e-05,3.738147958746428e-05
second_threshold,380,8.69440051422793e-07,1.883861421106369e-05,1.5833776084739204e-05,8.335544417631557e-06,3.0165236543056555e-06,1.928198831278776e-05,3.113480280099049e-05,3.713092631554913e-05
second_threshold,381,8.042083104360205e-07,7.983483288963466e-06,1.3557264963958886e-05,1.03733403771684e-05,2.945433141195915e-06,1.9214902093083937e-05,2.9313781778992446e-05,3.458838028397417e-05
second_threshold,382,8.305661917985491e-07,1.9011238975245017e-05,1.759835022803699e-05,1.1072367261888637e-05,3.972299820794808e-06,2.4685142361610336e-05,3.814417059564713e-05,3.560671927033196e-05
