Time (s),Period,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL,angle sagital,angle frontal,angle horzintal
300.9992,Second_threshold,0.4683586489401815,4.881200183858053,7.701782779757499,5.158144184324557,3.844473743960609,5.433738842345804,6.805465881774624,6.208407767746987,15.0,10.0,20.0
301.9998,Second_threshold,0.454729451958125,4.461796944467098,4.884454301107725,4.936321527110742,3.910348601987069,5.700174472761034,6.508408158719697,5.964668521232114,15.0,10.0,20.0
302.9995,Second_threshold,0.4814367401717862,4.632701263735519,4.604993692985023,4.330860942070647,3.809828663545906,5.423538902881649,7.410054589263737,6.107010464129871,15.0,10.0,20.0
303.9994,Second_threshold,0.460766305027614,4.789786755621599,4.953890949198395,4.6082642062171,3.744060701834016,5.433004554969228,6.854433705489777,6.552901159950118,15.0,10.0,20.0
304.9999,Second_threshold,0.4924531467278169,4.570980557118498,4.868196975796192,4.329127291647183,3.942123649222939,5.790692881741052,7.173293572368969,5.917538587191119,10.0,10.0,20.0
305.9997,Second_threshold,0.4794939632458206,4.711018257235312,4.609389003765441,4.69253692222624,4.070058885580657,4.991300286184727,7.062325316468956,5.929171494527152,10.0,10.0,20.0
306.9995,Second_threshold,0.4826378686796847,4.656566952194398,4.842564068626688,4.370941300541939,3.510838256029265,5.208238308894261,7.109374385476044,5.664384586942234,10.0,0.0,20.0
307.9993,Second_threshold,0.4768624040582583,5.796377677061065,5.986439184732453,4.219573726885063,3.963269756749626,5.569763320845967,7.782586882469167,5.95794344502872,10.0,0.0,20.0
308.9999,Second_threshold,0.5138666856681715,32.26287647560783,5.660611684423472,4.41942374748646,4.702128701869812,5.644186561677319,12.35048285936733,6.035546526763357,10.0,0.0,20.0
309.9997,Second_threshold,0.4736437917067822,5.270290295898065,4.681392096771178,4.256240381520781,3.871584517806526,5.844465221641468,7.566075881985974,6.217885024440911,10.0,0.0,20.0
310.9995,Second_threshold,0.47957682444137,3.682669492384289,3.972884024232092,4.616388121424769,3.81222239854862,5.384355348829183,6.402456785123018,5.382892489111867,10.0,10.0,20.0
311.9993,Second_threshold,0.4819310809132446,3.954591373531892,4.899983756687249,4.054388471372135,4.320322023371386,4.896585972780073,7.232692787342809,5.743403771774154,10.0,10.0,20.0
312.9999,Second_threshold,0.4782782692168638,3.996358778411821,3.759610818724864,4.32328145987112,4.446786096850363,5.230680606588588,6.683605107623226,6.073739777595955,15.0,10.0,20.0
313.9997,Second_threshold,0.4700047539994072,4.100828760475505,3.953397294857148,4.126134492045255,3.768120760046722,5.053988027557061,6.836597659204696,5.601580975273275,15.0,10.0,20.0
314.9995,Second_threshold,0.4669329247551849,14.63859612783882,3.515655638886801,4.202128766624399,3.876520001058452,5.261239130269091,6.553390392311001,5.60282565258961,15.0,10.0,20.0
315.9993,Second_threshold,0.4620029577780459,3.850301887633362,4.62060259703475,4.197912969359151,4.226453555282641,5.538603845369169,6.692493937147911,5.503993542515133,15.0,10.0,20.0
316.9998,Second_threshold,0.4421752557432093,16.94232055528133,3.763998181522047,3.610797125096216,3.942459937528423,5.175233766246344,7.503408503063928,5.946508891491616,15.0,10.0,20.0
317.9996,Second_threshold,0.4710659677993869,15.10125477160425,3.923125210165265,4.576694716342704,4.063816755081411,5.516170349600885,6.406963576618401,5.805296739927324,10.0,10.0,20.0
318.9995,Second_threshold,0.4634098049946805,4.270300658556709,5.484603227450062,4.875226561572903,4.317652844003764,6.209599556115846,6.976869391272665,5.726746080110621,15.0,10.0,20.0
319.9992,Second_threshold,0.4327792601620596,4.437802692509687,6.990770212434474,4.8926635288277,3.658037945519277,5.875813975197113,6.484529699901738,5.666013572861218,15.0,10.0,20.0
320.9998,Second_threshold,0.4443206157484388,4.663175916563803,4.406205306483706,7.641969251664384,3.870156929999853,6.031167823942065,6.853002540415055,5.832039565111288,15.0,10.0,20.0
321.9996,Second_threshold,0.484907962259132,4.49845222884815,3.394006301842486,3.991906294537789,4.02264204850592,5.397473156709507,7.103445603851942,6.504063949960116,15.0,10.0,20.0
322.9994,Second_threshold,0.5474785706321856,4.501380168784751,4.118464326834156,3.994354511475308,3.784820611527009,6.044999044423528,7.213856657055176,6.050751214091943,15.0,10.0,20.0
323.9992,Second_threshold,0.4852947138563335,4.234284686901015,4.797986644840103,4.391362179383676,3.881445143814985,5.595738060287863,6.440541415860951,5.733706317731612,15.0,10.0,20.0
