segment,time_sec,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL
second_threshold,300,7.888914e-06,1.19173e-05,-2.18204e-06,1.326009e-05,-2.198825e-05,-3.021286e-06,-1.342794e-06,-8.560311e-06
second_threshold,301,8.560311e-06,1.15816e-05,-1.510643e-06,1.326009e-05,-2.165255e-05,-3.021286e-06,-1.846342e-06,-8.224612e-06
second_threshold,302,7.888914e-06,1.19173e-05,-5.035477e-07,1.3176164999999999e-05,-2.198825e-05,-3.524834e-06,-1.174945e-06,-8.224612e-06
second_threshold,303,8.560311e-06,1.2504765e-05,-1.174945e-06,1.309224e-05,-2.165255e-05,-3.524834e-06,-1.174945e-06,-8.224612e-06
second_threshold,304,8.560311e-06,1.258869e-05,-1.846342e-06,1.326009e-05,-2.232395e-05,-4.196231e-06,-1.510643e-06,-7.888914e-06
second_threshold,305,8.560311e-06,1.15816e-05,1.678492e-07,1.426719e-05,-2.18204e-05,-3.524834e-06,-8.392462e-07,-8.224612e-06
second_threshold,306,8.560311e-06,1.19173e-05,-1.007095e-06,1.242084e-05,-2.198825e-05,-3.524834e-06,-1.510643e-06,-8.224612e-06
second_threshold,307,9.063859e-06,1.107805e-05,-2.853437e-06,1.3847565e-05,-2.198825e-05,-4.196231e-06,-1.510643e-06,-7.721065e-06
second_threshold,308,7.888914e-06,1.15816e-05,-1.846342e-06,1.19173e-05,-2.198825e-05,-3.189136e-06,-1.510643e-06,-8.224612e-06
second_threshold,309,8.89601e-06,1.19173e-05,-2.18204e-06,1.258869e-05,-2.165255e-05,-3.524834e-06,-8.392462e-07,-8.224612e-06
second_threshold,310,8.224612e-06,1.12459e-05,-2.18204e-06,1.258869e-05,-2.165255e-05,-3.524834e-06,-1.510643e-06,-7.553216e-06
second_threshold,311,7.888914e-06,1.19173e-05,-8.392462e-07,1.19173e-05,-2.165255e-05,-3.189136e-06,-8.392462e-07,-7.888914e-06
second_threshold,312,7.553216e-06,1.19173e-05,-2.18204e-06,1.292439e-05,-2.098116e-05,-2.853437e-06,-8.392462e-07,-7.721065e-06
second_threshold,313,8.89601e-06,1.258869e-05,-1.510643e-06,1.174945e-05,-2.165255e-05,-3.189136e-06,-8.392462e-07,-8.560311e-06
second_threshold,314,8.89601e-06,1.242084e-05,-2.853437e-06,1.393149e-05,-2.198825e-05,-3.524834e-06,-8.392462e-07,-7.888914e-06
second_threshold,315,8.89601e-06,1.225299e-05,-2.517739e-06,1.292439e-05,-2.165255e-05,-3.524834e-06,-9.231706e-07,-8.392462e-06
second_threshold,316,8.224612e-06,1.19173e-05,-6.7139695e-07,1.258869e-05,-2.18204e-05,-3.524834e-06,-8.392462e-07,-8.224612e-06
second_threshold,317,8.560311e-06,1.225299e-05,-1.174945e-06,1.3176164999999999e-05,-2.198825e-05,-2.853437e-06,-5.035477e-07,-7.553216e-06
second_threshold,318,8.560311e-06,1.19173e-05,-1.510643e-06,1.309224e-05,-2.098116e-05,-3.524834e-06,-8.392462e-07,-8.224612e-06
