Time (s),Period,MTL,MTR,SCML,SCMR,STL,STR,UTR,UTL,angle sagital,angle frontal,angle horzintal
0.9997941,Warmup,0.9842434602382494,2.602082039980291,3.066619069019461,1.556158942768594,2.635181209434241,3.336671741305762,4.652699458312101,1.029606651064486,5.0,-10.0,0.0
1.999588,Warmup,1.150081926227932,3.036739461597633,3.637988997335668,1.294411984758532,2.502477519357528,3.264290568311215,5.95909108145336,1.147842158031972,10.0,-30.0,0.0
2.999382,Warmup,1.082843687330401,3.079926102720059,3.451494214121358,1.459446866153457,2.58884672075406,3.777909365221792,4.21715103823165,1.14302443254424,10.0,-20.0,0.0
3.99997,Warmup,1.028402955966806,3.310289866503199,1.84112447263758,1.288190342202341,2.901992235022416,3.803601142809721,4.98476950881749,1.028771468360646,10.0,-20.0,0.0
4.999764,Warmup,1.10335037769147,2.848880304389572,2.447097365850126,1.327429382964905,2.903450203232645,3.72921326426744,5.743466268665767,1.235232529216635,10.0,-20.0,0.0
5.999559,Warmup,0.9386119751931281,2.73020667431019,2.456790430753286,1.336243305953254,2.546484136433233,3.822375958338898,8.826015674331307,1.255162323523153,15.0,-20.0,0.0
6.999353,Warmup,1.152255429270156,3.239045988130291,1.872922675619434,1.324286261922884,2.699211175122992,4.001178788248346,15.49958069316994,1.307589570228927,10.0,-30.0,0.0
7.999941,Warmup,1.148028156511989,2.893368163440671,1.701959742335371,1.241339143681101,2.998251105589779,4.034770103793622,9.380550919754224,1.541676835062396,10.0,-10.0,0.0
8.999735,Warmup,1.202999023547042,2.661862647714604,3.969345349728604,1.599129110241382,3.167398902532569,3.537993080183239,11.10907063576066,2.087107748571154,15.0,-140.0,0.0
9.999529,Warmup,1.049578342994957,2.986163902885502,2.633707958173474,1.24208487979087,3.26535595696201,3.596749221759385,8.192813907351875,2.510840600504115,10.0,-80.0,0.0
10.99932,Warmup,1.553412851745986,2.802950887387948,2.277673929276899,1.238255534414653,2.560931122763862,3.098551475489382,9.940964510758658,2.328241284951031,15.0,-110.0,0.0
11.99991,Warmup,1.144526622506209,4.657881336215534,1.869923859852796,1.494434876721607,2.715792688702102,3.616114802393041,11.59922732881449,2.700616776593478,20.0,-140.0,0.0
12.99971,Warmup,1.245954352216261,3.554728360204367,1.722500652558029,1.332604695235829,2.475395706633057,4.267596486892487,11.14416464370709,2.408374037639798,15.0,-130.0,0.0
13.9995,Warmup,1.113688121568361,3.015925606254995,2.213391821706555,1.543014480193837,2.747603639114226,4.001985869008545,12.94026958982009,1.916542316883946,15.0,-90.0,20.0
14.99929,Warmup,1.234282170927949,3.254614411767043,2.392090464454045,1.345908697096201,2.551521287870979,4.060862763521794,9.600169586252342,1.264593723039476,25.0,-150.0,20.0
15.99988,Warmup,1.017098799058769,3.421439557891607,1.828040747877597,1.305538549999139,2.569788497393171,3.55394904450213,10.58556359703357,1.637750620616994,25.0,-140.0,20.0
16.99968,Warmup,1.031712715747444,2.696149732805857,1.847081811333759,1.539060851499866,2.200390373981758,3.585449390103552,13.22123471649952,1.567699863015134,25.0,-100.0,20.0
17.99947,Warmup,1.046060429756896,2.778388057378534,2.060955003794383,1.740833208021555,2.480227847552968,3.530540411540902,11.59173071307404,1.202044821458223,25.0,-130.0,20.0
18.99926,Warmup,1.056012957502832,3.033478016877648,1.789913197979096,1.583672751163621,2.475529262796428,3.117364926144451,12.34674626124697,1.289832111533309,25.0,-130.0,40.0
19.99985,Warmup,1.072763843853951,2.997568518218647,1.811582151167363,1.493611754488684,2.35730102479698,3.351897129093786,11.8737886546385,1.165194468464901,25.0,-120.0,40.0
20.99965,Warmup,1.017971788632432,2.843658793785067,1.968494061455757,1.444876796742912,2.437376065432344,3.96520269944669,11.87668857965853,1.19393491519227,30.0,-160.0,40.0
21.99944,Warmup,1.062389381630351,3.071114886944731,1.855562865791959,1.546063496325107,2.204881365575382,3.247691008268835,13.92187562220083,1.351458603463975,30.0,-140.0,40.0
22.99924,Warmup,1.023927668039279,3.24578759721565,1.799212572857609,1.450732746549325,2.444732940543314,2.694697629664098,11.90049925432191,1.197971179894445,30.0,-160.0,40.0
23.99982,Warmup,0.9530897862060944,3.171629764853589,1.831944348885444,1.433109151220498,2.284383949915157,3.389406664983317,11.32855415350367,1.142893337698389,25.0,-180.0,40.0
24.99962,Warmup,1.110938144771934,3.07675504378019,3.230178989833342,1.414908418387217,2.924610877581367,3.673480017993425,9.544263022690933,1.370789715379501,15.0,-160.0,40.0
25.99941,Warmup,1.117982373831616,2.873170258914031,1.671207000022883,1.516283580688782,3.44921400356347,3.857818255530548,12.23450185185182,1.576264744859346,15.0,-80.0,40.0
26.9992,Warmup,1.259300788781337,2.778193276413103,1.583525901309288,1.476212053932315,3.50959727087325,3.927674514833186,10.90485478126766,1.473470649982745,15.0,-120.0,40.0
27.99979,Warmup,1.439863490053721,2.543964671936312,1.725584511351648,1.393194093861197,3.464632861924775,4.39044700048865,13.72176782896305,1.977993861947689,15.0,-140.0,40.0
